Date,Open,Close,High,Low
2001- 02- 21,605.49,594.53,605.49,594.45
2001- 02- 22,589.30,583.41,589.30,571.72
2001- 02- 23,579.97,583.52,590.49,579.45
2001- 02- 26,585.16,585.32,588.92,580.59
2001- 02- 27,590.14,577.57,597.12,576.66
2001- 02- 28,571.64,578.10,581.44,571.04
2001- 03- 02,574.61,559.44,574.61,557.20
2001- 03- 05,549.27,565.38,565.38,549.27
2001- 03- 06,569.14,568.15,574.90,564.12
2001- 03- 07,574.52,568.64,576.94,566.08
2001- 03- 08,569.79,579.28,579.28,568.09
2001- 03- 09,572.11,565.76,573.67,562.53
2001- 03- 12,554.36,545.05,556.84,545.05
2001- 03- 13,527.94,527.97,533.25,522.65
2001- 03- 14,541.42,543.28,545.00,539.12
2001- 03- 15,523.38,541.83,542.30,522.74
2001- 03- 16,541.31,538.67,543.81,536.70
2001- 03- 19,531.84,534.33,541.20,528.88
2001- 03- 20,542.13,531.59,542.79,531.39
2001- 03- 21,520.71,532.59,532.59,520.41
2001- 03- 22,530.88,527.05,532.25,524.25
2001- 03- 23,532.01,537.97,539.19,531.63
2001- 03- 26,544.75,545.98,550.26,542.09
2001- 03- 27,546.27,532.90,546.27,532.90
2001- 03- 28,541.43,528.79,541.71,528.79
2001- 03- 29,522.99,523.80,531.85,521.04
2001- 03- 30,524.63,523.22,528.60,516.97
2001- 04- 02,520.56,515.20,522.09,512.40
2001- 04- 03,505.38,503.26,507.67,498.27
2001- 04- 04,496.03,493.69,501.32,493.57
2001- 04- 06,518.06,506.22,518.20,504.54
2001- 04- 09,503.07,497.46,506.46,497.46
2001- 04- 10,500.97,491.21,501.65,491.21
2001- 04- 11,505.24,507.53,508.75,501.63
2001- 04- 12,516.73,514.21,519.48,511.73
2001- 04- 13,518.64,516.10,518.65,512.35
2001- 04- 16,514.55,508.35,518.26,508.35
2001- 04- 17,506.92,513.97,516.12,505.92
2001- 04- 18,523.26,540.00,540.00,520.31
2001- 04- 19,567.49,563.31,581.63,558.97
2001- 04- 20,567.66,556.29,572.08,556.22
2001- 04- 23,559.09,560.94,566.47,556.52
2001- 04- 24,552.32,555.64,556.48,547.39
2001- 04- 25,552.69,566.34,566.34,551.15
2001- 04- 26,569.58,561.62,570.99,560.84
2001- 04- 27,561.06,556.63,563.76,553.67
2001- 04- 30,565.44,577.36,577.52,564.72
2001- 05- 02,586.27,583.70,587.18,580.39
2001- 05- 03,583.22,584.40,584.68,576.53
2001- 05- 04,575.69,585.60,585.60,575.69
2001- 05- 07,588.88,596.50,599.05,584.79
2001- 05- 08,594.32,590.91,597.95,590.65
2001- 05- 09,589.06,578.84,589.42,578.34
2001- 05- 10,579.16,581.38,584.33,575.43
2001- 05- 11,581.74,583.06,584.28,577.91
2001- 05- 14,585.13,584.08,588.13,580.82
2001- 05- 15,583.73,581.30,585.74,579.08
2001- 05- 16,578.68,572.40,585.67,572.36
2001- 05- 17,588.15,596.39,596.39,585.59
2001- 05- 18,594.56,600.54,600.54,591.63
2001- 05- 21,606.87,618.96,620.89,606.46
2001- 05- 22,628.82,617.99,630.08,617.99
2001- 05- 23,620.03,622.60,625.80,616.56
2001- 05- 24,614.22,622.28,624.46,612.62
2001- 05- 25,626.97,624.11,633.16,623.05
2001- 05- 28,620.20,618.47,622.67,618.14
2001- 05- 29,616.94,632.05,632.09,615.87
2001- 05- 30,629.45,628.42,629.90,620.95
2001- 05- 31,612.45,612.16,617.66,608.80
2001- 06- 01,615.67,607.07,617.09,603.84
2001- 06- 04,609.06,610.91,613.21,606.72
2001- 06- 05,612.63,597.66,615.00,597.66
2001- 06- 07,594.28,601.14,601.35,594.28
2001- 06- 08,608.48,621.78,621.90,608.33
2001- 06- 11,612.46,608.23,615.41,607.20
2001- 06- 12,605.36,607.15,611.88,603.91
2001- 06- 13,611.79,614.05,614.05,607.48
2001- 06- 14,612.96,613.75,623.37,610.36
2001- 06- 15,609.54,618.96,618.96,604.37
2001- 06- 18,617.66,608.78,619.82,607.93
2001- 06- 19,606.04,608.91,615.85,605.80
2001- 06- 20,603.29,595.72,604.78,593.75
2001- 06- 21,597.72,595.53,599.76,589.46
2001- 06- 22,597.34,599.08,602.70,593.33
2001- 06- 25,597.37,598.02,602.77,594.04
2001- 06- 26,597.81,588.71,598.96,586.12
2001- 06- 27,587.31,584.76,590.74,580.75
2001- 06- 28,585.66,583.27,591.03,582.91
2001- 06- 29,594.02,595.13,595.13,589.18
2001- 07- 02,593.03,596.74,598.24,592.90
2001- 07- 03,598.67,594.31,598.67,593.56
2001- 07- 04,591.01,597.25,597.25,586.31
2001- 07- 05,598.95,593.61,600.51,592.80
2001- 07- 06,581.85,578.54,585.08,578.13
2001- 07- 09,565.34,560.00,568.21,555.66
2001- 07- 10,563.21,558.60,565.51,557.51
2001- 07- 11,547.15,553.65,558.53,545.76
2001- 07- 12,561.50,559.95,566.26,559.95
2001- 07- 13,571.16,548.49,571.16,546.97
2001- 07- 16,551.43,548.93,554.93,545.17
2001- 07- 18,550.94,540.53,551.97,539.04
2001- 07- 19,534.13,545.74,545.74,534.13
2001- 07- 20,540.26,537.71,541.95,534.39
2001- 07- 23,535.00,524.21,538.35,522.38
2001- 07- 24,518.94,526.62,527.37,512.78
2001- 07- 25,519.74,526.08,528.33,516.64
2001- 07- 26,529.65,529.22,531.96,527.22
2001- 07- 27,536.86,541.13,542.58,534.94
2001- 07- 30,542.08,533.53,542.08,532.85
2001- 07- 31,534.84,541.55,541.55,532.55
2001- 08- 01,546.30,562.79,563.67,542.00
2001- 08- 02,565.39,567.46,572.03,557.29
2001- 08- 03,572.00,568.69,572.00,563.55
2001- 08- 06,564.72,569.37,573.56,563.53
2001- 08- 07,562.17,567.50,568.57,561.29
2001- 08- 08,568.07,565.94,568.85,561.35
2001- 08- 09,554.46,549.67,559.17,549.67
2001- 08- 10,556.04,555.34,558.27,552.00
2001- 08- 13,558.48,562.00,562.00,552.17
2001- 08- 14,565.20,577.15,577.24,564.86
2001- 08- 16,571.19,580.95,582.80,569.53
2001- 08- 17,582.93,580.99,585.36,577.10
2001- 08- 20,568.88,567.09,574.16,566.42
2001- 08- 21,571.77,568.68,572.86,561.44
2001- 08- 22,560.53,574.87,575.30,560.53
2001- 08- 23,578.62,570.07,580.51,568.82
2001- 08- 24,571.97,569.31,573.19,563.90
2001- 08- 27,577.46,578.74,585.34,574.71
2001- 08- 28,577.75,576.51,578.62,573.10
2001- 08- 29,569.77,565.63,570.03,563.28
2001- 08- 30,555.98,564.36,564.36,554.47
2001- 08- 31,552.78,545.11,554.48,542.21
2001- 09- 03,545.02,541.83,547.63,539.17
2001- 09- 04,543.10,558.79,558.79,540.33
2001- 09- 05,550.43,551.91,553.61,547.88
2001- 09- 06,552.41,552.59,559.17,551.35
2001- 09- 07,546.79,555.08,555.51,544.73
2001- 09- 10,547.99,550.73,551.26,545.16
2001- 09- 11,550.90,540.57,553.61,539.72
2001- 09- 12,490.14,475.60,499.90,474.58
2001- 09- 13,491.61,499.25,499.25,484.49
2001- 09- 14,497.15,482.29,497.15,472.98
2001- 09- 17,475.31,468.76,476.42,464.39
2001- 09- 18,481.45,484.93,485.12,478.24
2001- 09- 19,484.16,486.75,491.99,480.40
2001- 09- 20,482.79,480.27,482.79,473.50
2001- 09- 21,466.57,472.31,472.31,463.54
2001- 09- 24,473.75,482.19,482.19,471.91
2001- 09- 25,491.59,472.13,491.68,470.38
2001- 09- 26,473.41,472.85,475.80,468.48
2001- 09- 27,467.45,472.38,472.38,464.42
2001- 09- 28,475.56,479.68,483.21,472.71
2001- 10- 04,498.87,500.64,501.22,494.76
2001- 10- 05,499.80,501.92,502.11,496.66
2001- 10- 08,497.44,496.13,501.56,493.12
2001- 10- 09,501.02,507.61,509.21,501.02
2001- 10- 10,503.08,503.46,505.41,500.44
2001- 10- 11,514.84,517.05,519.56,513.87
2001- 10- 12,526.06,516.40,526.20,510.93
2001- 10- 15,513.55,513.99,517.47,511.29
2001- 10- 16,514.43,521.91,522.16,514.04
2001- 10- 17,527.81,528.29,529.54,522.37
2001- 10- 18,522.31,524.21,526.49,519.41
2001- 10- 19,522.93,528.04,530.08,521.42
2001- 10- 22,532.00,528.70,532.12,524.32
2001- 10- 23,533.68,530.50,538.29,530.45
2001- 10- 24,532.63,541.49,541.96,531.46
2001- 10- 25,542.83,542.19,545.12,539.62
2001- 10- 26,545.15,543.41,547.25,539.91
2001- 10- 29,548.22,547.87,550.93,544.07
2001- 10- 30,538.99,533.87,539.93,533.20
2001- 10- 31,530.53,537.81,537.81,529.75
2001- 11- 01,540.63,544.09,546.12,536.20
2001- 11- 02,547.99,550.57,554.05,547.51
2001- 11- 05,555.62,561.62,561.62,552.89
2001- 11- 06,567.35,565.47,569.82,565.47
2001- 11- 07,567.03,562.03,567.94,560.88
2001- 11- 08,564.82,573.04,574.75,564.82
2001- 11- 09,575.10,576.75,579.19,569.71
2001- 11- 12,581.71,584.48,584.48,575.58
2001- 11- 13,580.87,588.83,589.64,577.19
2001- 11- 14,595.00,606.68,606.68,592.89
2001- 11- 15,602.09,606.44,612.32,600.72
2001- 11- 16,605.71,610.88,612.53,602.83
2001- 11- 19,610.77,626.43,630.02,610.77
2001- 11- 20,630.97,616.33,636.06,614.19
2001- 11- 21,609.88,615.45,621.17,609.18
2001- 11- 22,617.82,624.56,624.56,609.81
2001- 11- 23,627.45,645.18,647.20,627.45
2001- 11- 26,655.08,674.56,674.56,654.87
2001- 11- 27,674.61,670.10,680.91,661.44
2001- 11- 28,661.98,632.02,665.07,630.76
2001- 11- 29,624.18,628.86,641.11,616.51
2001- 11- 30,645.63,643.89,649.40,640.23
2001- 12- 03,643.61,650.66,654.00,631.87
2001- 12- 04,648.51,649.90,656.33,642.74
2001- 12- 05,663.48,688.31,696.06,663.48
2001- 12- 06,707.06,686.61,715.93,678.81
2001- 12- 07,691.37,704.50,708.15,683.62
2001- 12- 10,701.36,668.77,702.01,665.74
2001- 12- 11,659.76,670.08,671.68,655.65
2001- 12- 12,667.01,681.43,683.26,658.17
2001- 12- 13,682.47,676.59,684.31,667.95
2001- 12- 14,666.99,665.20,676.66,660.76
2001- 12- 17,661.29,648.28,662.08,645.87
2001- 12- 18,655.97,643.76,662.59,639.62
2001- 12- 19,652.91,647.05,654.63,642.65
2001- 12- 20,649.30,664.51,666.48,642.86
2001- 12- 21,651.90,644.71,653.93,641.70
2001- 12- 24,647.73,646.49,655.30,642.26
2001- 12- 26,650.23,653.87,655.20,648.84
2001- 12- 27,650.31,668.55,672.55,646.30
2001- 12- 28,680.22,693.70,695.96,680.22
2002- 01- 02,698.00,724.95,725.06,690.36
2002- 01- 03,726.76,727.66,735.77,722.35
2002- 01- 04,744.46,747.72,750.83,739.14
2002- 01- 07,748.54,751.48,757.81,735.55
2002- 01- 08,747.21,734.76,750.89,734.76
2002- 01- 09,732.38,751.61,751.61,729.34
2002- 01- 10,747.44,728.23,751.83,728.22
2002- 01- 11,737.31,727.36,742.34,718.74
2002- 01- 14,721.43,744.03,744.03,720.78
2002- 01- 15,732.58,718.64,732.58,716.34
2002- 01- 16,718.08,710.95,723.89,710.95
2002- 01- 17,703.43,713.50,715.90,698.30
2002- 01- 18,713.35,708.47,718.39,705.21
2002- 01- 21,704.73,717.35,717.35,701.01
2002- 01- 22,721.65,724.36,731.09,717.77
2002- 01- 23,715.79,742.62,742.84,714.61
2002- 01- 24,749.60,757.71,763.42,748.18
2002- 01- 25,769.51,774.68,784.12,766.59
2002- 01- 28,787.65,780.24,787.65,773.49
2002- 01- 29,780.47,774.03,784.46,769.53
2002- 01- 30,748.78,749.45,759.24,745.77
2002- 01- 31,761.12,748.07,762.22,742.89
2002- 02- 01,757.07,742.42,761.85,739.15
2002- 02- 04,740.98,730.21,747.36,728.58
2002- 02- 05,720.70,739.91,739.91,718.86
2002- 02- 06,736.45,741.55,745.63,736.45
2002- 02- 07,736.62,727.71,746.96,724.69
2002- 02- 08,730.82,739.66,739.66,722.53
2002- 02- 14,764.15,796.18,796.18,762.41
2002- 02- 15,781.99,783.59,793.67,781.66
2002- 02- 18,783.75,790.37,795.37,782.93
2002- 02- 19,794.33,782.27,797.73,779.95
2002- 02- 20,774.01,776.89,780.54,769.71
2002- 02- 21,788.63,787.62,789.48,772.50
2002- 02- 22,774.78,792.00,792.64,773.40
2002- 02- 25,796.80,791.48,801.97,786.73
2002- 02- 26,806.22,801.14,810.43,795.42
2002- 02- 27,800.70,822.11,822.11,800.70
2002- 02- 28,825.12,819.99,826.60,815.52
2002- 03- 04,842.21,834.21,847.39,834.21
2002- 03- 05,847.86,841.95,847.86,834.95
2002- 03- 06,840.45,843.06,850.61,837.05
2002- 03- 07,847.86,829.44,850.08,826.20
2002- 03- 08,828.90,825.27,833.72,815.54
2002- 03- 11,828.22,827.02,830.38,818.43
2002- 03- 12,824.48,846.03,846.03,824.48
2002- 03- 13,841.93,849.13,854.48,839.48
2002- 03- 14,846.64,856.86,856.86,829.05
2002- 03- 15,847.57,860.36,868.02,845.40
2002- 03- 18,877.19,869.71,878.32,863.65
2002- 03- 19,872.65,889.98,890.44,869.86
2002- 03- 20,895.33,887.48,903.79,882.10
2002- 03- 21,875.61,885.64,891.56,875.61
2002- 03- 22,890.32,895.98,908.40,883.26
2002- 03- 25,901.43,879.41,903.77,879.41
2002- 03- 26,872.57,881.03,884.18,872.57
2002- 03- 27,888.32,902.46,903.98,884.84
2002- 03- 28,905.19,892.67,914.93,892.67
2002- 03- 29,902.05,895.58,906.25,893.18
2002- 04- 01,900.47,875.83,900.47,874.90
2002- 04- 02,878.90,905.34,905.34,871.45
2002- 04- 03,899.98,918.59,919.89,898.28
2002- 04- 04,912.94,918.01,920.87,908.82
2002- 04- 08,920.83,900.69,926.23,900.24
2002- 04- 09,903.79,888.67,905.26,884.43
2002- 04- 10,882.08,856.03,882.08,855.47
2002- 04- 11,858.22,862.86,873.25,853.18
2002- 04- 12,855.04,875.69,875.72,854.12
2002- 04- 15,879.04,894.28,897.10,877.99
2002- 04- 16,896.41,901.29,904.61,891.00
