Date,Open,Close,High,Low
2011- 12- 28,"2,290.98","2,255.03","2,307.07","2,255.03"
2011- 12- 29,"2,261.40","2,292.28","2,292.28","2,249.89"
2011- 12- 30,"2,296.97","2,316.55","2,316.55","2,287.45"
2012- 01- 02,"2,315.75","2,370.20","2,370.20","2,315.75"
2012- 01- 03,"2,375.35","2,389.91","2,392.15","2,357.52"
2012- 01- 04,"2,380.78","2,349.89","2,383.19","2,342.11"
2012- 01- 05,"2,352.86","2,315.75","2,354.68","2,308.87"
2012- 01- 06,"2,318.40","2,298.65","2,342.24","2,287.69"
2012- 01- 09,"2,301.15","2,286.45","2,312.86","2,279.73"
2012- 01- 10,"2,295.10","2,347.47","2,354.75","2,295.10"
2012- 01- 11,"2,345.12","2,339.51","2,359.81","2,322.89"
2012- 01- 12,"2,342.87","2,345.85","2,384.25","2,338.30"
2012- 01- 13,"2,359.02","2,338.01","2,372.80","2,307.62"
2012- 01- 16,"2,329.07","2,361.56","2,365.63","2,315.23"
2012- 01- 17,"2,374.55","2,396.63","2,411.40","2,374.55"
2012- 01- 18,"2,399.39","2,390.64","2,423.02","2,373.66"
2012- 01- 19,"2,398.04","2,435.04","2,435.04","2,391.18"
2012- 01- 20,"2,435.70","2,426.96","2,440.29","2,418.31"
2012- 01- 23,"2,426.45","2,441.44","2,452.43","2,417.07"
2012- 01- 24,"2,434.45","2,432.07","2,434.45","2,407.36"
2012- 01- 25,"2,432.74","2,421.12","2,439.26","2,398.42"
2012- 01- 26,"2,429.37","2,460.40","2,466.15","2,427.95"
2012- 01- 27,"2,452.20","2,436.62","2,467.62","2,431.29"
2012- 01- 30,"2,426.56","2,404.62","2,426.56","2,397.48"
2012- 01- 31,"2,417.02","2,416.66","2,438.42","2,412.42"
2012- 02- 01,"2,425.83","2,470.79","2,475.58","2,425.83"
2012- 02- 02,"2,478.32","2,478.15","2,490.44","2,461.72"
2012- 02- 03,"2,475.64","2,515.15","2,515.15","2,467.70"
2012- 02- 06,"2,508.38","2,507.89","2,510.93","2,486.95"
2012- 02- 07,"2,511.86","2,514.12","2,519.77","2,485.69"
2012- 02- 08,"2,519.03","2,512.92","2,538.56","2,510.71"
2012- 02- 09,"2,515.55","2,522.34","2,542.98","2,512.93"
2012- 02- 10,"2,510.55","2,480.76","2,510.55","2,471.19"
2012- 02- 13,"2,491.98","2,491.54","2,510.72","2,484.11"
2012- 02- 14,"2,486.09","2,488.29","2,507.66","2,476.88"
2012- 02- 15,"2,499.23","2,493.96","2,520.78","2,485.53"
2012- 02- 16,"2,480.74","2,489.35","2,489.35","2,454.98"
2012- 02- 17,"2,501.45","2,520.31","2,530.83","2,501.45"
2012- 02- 20,"2,529.76","2,550.28","2,551.18","2,529.76"
2012- 02- 21,"2,551.55","2,541.60","2,557.86","2,523.67"
2012- 02- 22,"2,544.04","2,519.00","2,546.12","2,516.93"
2012- 02- 23,"2,516.70","2,508.08","2,534.00","2,489.27"
2012- 02- 24,"2,514.61","2,523.69","2,531.68","2,511.77"
2012- 02- 27,"2,516.75","2,513.06","2,519.37","2,484.07"
2012- 02- 28,"2,518.04","2,519.72","2,531.32","2,498.00"
2012- 02- 29,"2,525.72","2,512.11","2,548.61","2,507.99"
2012- 03- 01,"2,509.15","2,548.66","2,549.93","2,497.86"
2012- 03- 02,"2,549.29","2,546.16","2,556.96","2,538.93"
2012- 03- 05,"2,539.21","2,529.86","2,540.03","2,512.38"
2012- 03- 06,"2,523.18","2,443.52","2,523.18","2,443.52"
2012- 03- 07,"2,443.50","2,460.77","2,464.39","2,437.60"
2012- 03- 08,"2,469.04","2,514.22","2,514.22","2,469.04"
2012- 03- 09,"2,516.67","2,515.95","2,530.47","2,503.24"
2012- 03- 12,"2,511.42","2,514.97","2,524.68","2,502.75"
2012- 03- 13,"2,524.15","2,556.82","2,560.18","2,524.15"
2012- 03- 14,"2,563.62","2,574.79","2,593.89","2,563.62"
2012- 03- 15,"2,573.72","2,593.97","2,594.13","2,569.55"
2012- 03- 16,"2,595.25","2,608.30","2,611.42","2,595.25"
2012- 03- 19,"2,604.61","2,608.42","2,608.44","2,588.93"
2012- 03- 20,"2,603.62","2,576.61","2,603.62","2,570.55"
2012- 03- 21,"2,583.49","2,567.58","2,596.58","2,549.29"
2012- 03- 22,"2,563.55","2,530.22","2,563.55","2,516.44"
2012- 03- 23,"2,530.68","2,525.43","2,542.15","2,494.15"
2012- 03- 26,"2,530.99","2,539.87","2,548.40","2,512.90"
2012- 03- 27,"2,545.37","2,525.21","2,563.46","2,525.21"
2012- 03- 28,"2,520.50","2,496.68","2,537.50","2,496.68"
2012- 03- 29,"2,494.70","2,452.74","2,498.71","2,445.46"
2012- 03- 30,"2,465.08","2,477.28","2,480.95","2,455.58"
2012- 04- 02,"2,481.02","2,501.18","2,501.18","2,453.35"
2012- 04- 03,"2,500.51","2,458.98","2,509.93","2,458.98"
2012- 04- 04,"2,452.84","2,398.46","2,452.84","2,395.84"
2012- 04- 05,"2,405.43","2,392.54","2,409.78","2,362.95"
2012- 04- 10,"2,378.09","2,321.53","2,378.09","2,321.53"
2012- 04- 11,"2,320.36","2,341.36","2,359.02","2,314.49"
2012- 04- 12,"2,344.32","2,352.24","2,358.07","2,315.75"
2012- 04- 13,"2,349.21","2,291.51","2,349.48","2,282.23"
2012- 04- 16,"2,287.25","2,301.19","2,329.15","2,280.07"
2012- 04- 17,"2,299.87","2,367.05","2,367.05","2,297.31"
2012- 04- 18,"2,364.50","2,327.84","2,366.72","2,320.26"
2012- 04- 19,"2,332.54","2,284.67","2,353.37","2,284.67"
2012- 04- 20,"2,283.86","2,311.27","2,317.14","2,271.39"
2012- 04- 23,"2,299.16","2,244.83","2,299.16","2,238.45"
2012- 04- 24,"2,251.45","2,284.08","2,288.24","2,244.43"
2012- 04- 25,"2,289.79","2,322.91","2,339.63","2,289.79"
2012- 04- 26,"2,329.06","2,322.69","2,341.24","2,294.00"
2012- 04- 27,"2,303.07","2,344.02","2,354.82","2,280.49"
2012- 04- 30,"2,345.90","2,306.43","2,350.95","2,305.42"
2012- 05- 01,"2,306.48","2,306.69","2,306.69","2,306.31"
2012- 05- 02,"2,323.74","2,290.31","2,344.95","2,276.67"
2012- 05- 03,"2,295.71","2,287.10","2,327.08","2,275.40"
2012- 05- 04,"2,280.88","2,248.34","2,295.74","2,241.66"
2012- 05- 07,"2,227.20","2,283.09","2,287.25","2,204.73"
2012- 05- 08,"2,273.79","2,236.11","2,284.42","2,226.97"
2012- 05- 09,"2,240.44","2,225.63","2,248.37","2,194.50"
2012- 05- 10,"2,227.48","2,247.38","2,258.51","2,206.41"
2012- 05- 11,"2,238.46","2,254.54","2,257.05","2,208.85"
2012- 05- 14,"2,234.35","2,201.95","2,234.35","2,187.15"
2012- 05- 15,"2,209.67","2,178.67","2,227.17","2,166.81"
2012- 05- 16,"2,169.12","2,175.34","2,201.09","2,142.78"
2012- 05- 17,"2,177.89","2,146.91","2,182.42","2,134.57"
2012- 05- 18,"2,136.39","2,144.69","2,168.62","2,112.77"
2012- 05- 21,"2,141.17","2,150.16","2,160.69","2,125.45"
2012- 05- 22,"2,160.28","2,192.85","2,198.99","2,155.19"
2012- 05- 23,"2,174.03","2,134.05","2,174.03","2,125.93"
2012- 05- 24,"2,143.02","2,156.52","2,168.28","2,118.02"
2012- 05- 25,"2,159.91","2,161.87","2,181.02","2,138.33"
2012- 05- 28,"2,173.92","2,147.92","2,190.22","2,142.96"
2012- 05- 29,"2,156.87","2,160.31","2,173.62","2,138.26"
2012- 05- 30,"2,147.30","2,116.18","2,164.30","2,108.61"
2012- 05- 31,"2,120.86","2,118.94","2,136.19","2,097.76"
2012- 06- 01,"2,120.90","2,068.66","2,120.90","2,050.16"
2012- 06- 04,"2,059.28","2,078.96","2,096.68","2,051.26"
2012- 06- 05,"2,085.87","2,087.31","2,097.68","2,069.02"
2012- 06- 06,"2,095.63","2,137.73","2,141.47","2,095.63"
2012- 06- 07,"2,143.84","2,143.08","2,171.50","2,139.78"
2012- 06- 08,"2,130.18","2,143.90","2,152.00","2,110.00"
2012- 06- 11,"2,163.27","2,137.70","2,202.63","2,135.34"
2012- 06- 12,"2,137.68","2,143.38","2,159.67","2,119.19"
2012- 06- 13,"2,146.98","2,143.50","2,163.20","2,129.58"
2012- 06- 14,"2,138.51","2,148.21","2,150.97","2,120.44"
2012- 06- 15,"2,156.65","2,181.23","2,189.49","2,156.65"
2012- 06- 18,"2,198.37","2,155.64","2,209.58","2,147.69"
2012- 06- 19,"2,160.54","2,198.01","2,201.20","2,143.81"
2012- 06- 20,"2,200.49","2,207.49","2,212.62","2,188.75"
2012- 06- 21,"2,201.10","2,199.42","2,231.55","2,186.17"
2012- 06- 22,"2,189.13","2,186.81","2,207.62","2,174.02"
2012- 06- 25,"2,178.33","2,130.71","2,178.33","2,124.98"
2012- 06- 26,"2,132.56","2,127.95","2,145.19","2,121.09"
2012- 06- 27,"2,133.91","2,165.61","2,165.61","2,130.76"
2012- 06- 28,"2,167.89","2,157.62","2,172.06","2,134.64"
2012- 06- 29,"2,184.95","2,264.72","2,264.72","2,184.95"
2012- 07- 02,"2,266.41","2,292.08","2,305.31","2,260.38"
2012- 07- 03,"2,295.49","2,320.43","2,320.43","2,295.49"
2012- 07- 04,"2,315.50","2,312.41","2,317.07","2,297.86"
2012- 07- 05,"2,309.73","2,284.92","2,332.08","2,266.59"
2012- 07- 06,"2,277.15","2,235.51","2,279.94","2,235.51"
2012- 07- 09,"2,233.66","2,227.91","2,242.78","2,214.24"
2012- 07- 10,"2,231.76","2,241.85","2,263.31","2,221.15"
2012- 07- 11,"2,232.95","2,246.23","2,258.56","2,225.55"
2012- 07- 12,"2,236.48","2,228.01","2,243.68","2,215.32"
2012- 07- 13,"2,230.65","2,259.09","2,260.19","2,225.54"
2012- 07- 16,"2,256.63","2,251.96","2,258.37","2,234.80"
2012- 07- 17,"2,255.38","2,250.75","2,271.33","2,242.46"
2012- 07- 18,"2,258.48","2,284.70","2,285.01","2,252.42"
2012- 07- 19,"2,288.96","2,302.45","2,309.82","2,285.42"
2012- 07- 20,"2,298.76","2,237.33","2,302.06","2,235.44"
2012- 07- 23,"2,220.12","2,179.31","2,220.12","2,163.71"
2012- 07- 24,"2,184.06","2,151.54","2,190.04","2,151.54"
2012- 07- 25,"2,147.50","2,159.09","2,181.63","2,142.46"
2012- 07- 26,"2,163.60","2,251.05","2,251.05","2,145.91"
2012- 07- 27,"2,256.82","2,301.23","2,301.23","2,234.02"
2012- 07- 30,"2,307.63","2,340.31","2,346.31","2,307.63"
2012- 07- 31,"2,338.81","2,325.72","2,354.75","2,321.23"
2012- 08- 01,"2,326.34","2,333.38","2,342.63","2,322.62"
2012- 08- 02,"2,331.47","2,263.36","2,376.85","2,262.81"
2012- 08- 03,"2,268.71","2,372.58","2,372.58","2,261.77"
2012- 08- 06,"2,369.36","2,399.32","2,409.05","2,362.69"
2012- 08- 07,"2,396.27","2,440.24","2,440.73","2,395.13"
2012- 08- 08,"2,433.37","2,432.28","2,439.26","2,414.07"
2012- 08- 09,"2,442.24","2,437.04","2,450.07","2,412.47"
2012- 08- 10,"2,426.62","2,423.22","2,427.35","2,406.86"
2012- 08- 13,"2,419.52","2,415.96","2,438.86","2,404.28"
2012- 08- 14,"2,423.23","2,432.29","2,441.47","2,419.60"
2012- 08- 15,"2,425.89","2,430.39","2,438.11","2,414.82"
2012- 08- 16,"2,432.74","2,456.53","2,456.53","2,421.62"
2012- 08- 17,"2,463.34","2,471.53","2,479.66","2,460.82"
2012- 08- 20,"2,471.22","2,466.32","2,493.19","2,450.99"
2012- 08- 21,"2,471.73","2,490.27","2,494.06","2,471.73"
2012- 08- 22,"2,477.38","2,452.73","2,480.21","2,452.50"
2012- 08- 23,"2,466.45","2,429.17","2,477.17","2,413.97"
2012- 08- 24,"2,428.88","2,434.23","2,440.75","2,405.68"
2012- 08- 27,"2,431.34","2,461.82","2,461.82","2,420.41"
2012- 08- 28,"2,452.51","2,442.12","2,457.92","2,433.16"
2012- 08- 29,"2,441.99","2,434.23","2,444.53","2,423.71"
2012- 08- 30,"2,428.93","2,403.80","2,431.81","2,397.60"
2012- 08- 31,"2,402.81","2,440.71","2,446.70","2,398.72"
2012- 09- 03,"2,435.35","2,463.17","2,463.17","2,429.09"
2012- 09- 04,"2,465.63","2,436.54","2,467.66","2,435.21"
2012- 09- 05,"2,435.95","2,441.81","2,459.97","2,420.46"
2012- 09- 06,"2,446.73","2,524.95","2,525.26","2,446.71"
2012- 09- 07,"2,530.70","2,538.60","2,565.81","2,530.70"
2012- 09- 10,"2,536.18","2,528.53","2,540.66","2,522.72"
2012- 09- 11,"2,524.19","2,557.65","2,557.81","2,509.39"
2012- 09- 12,"2,563.84","2,564.80","2,591.18","2,554.37"
2012- 09- 13,"2,563.36","2,543.22","2,565.60","2,532.80"
2012- 09- 14,"2,567.96","2,594.56","2,604.77","2,567.96"
2012- 09- 17,"2,585.36","2,583.57","2,589.37","2,577.75"
2012- 09- 18,"2,573.38","2,553.40","2,573.38","2,541.74"
2012- 09- 19,"2,562.01","2,567.67","2,572.64","2,546.16"
2012- 09- 20,"2,550.80","2,553.03","2,558.09","2,535.77"
2012- 09- 21,"2,560.56","2,577.08","2,580.66","2,552.98"
2012- 09- 24,"2,565.66","2,557.89","2,566.19","2,545.77"
2012- 09- 25,"2,555.28","2,568.48","2,573.50","2,544.21"
2012- 09- 26,"2,552.58","2,498.52","2,552.58","2,496.38"
2012- 09- 27,"2,510.47","2,506.06","2,518.30","2,497.23"
2012- 09- 28,"2,515.48","2,454.26","2,522.79","2,454.26"
2012- 10- 01,"2,451.29","2,498.81","2,502.51","2,450.32"
2012- 10- 02,"2,485.94","2,493.59","2,519.99","2,473.80"
2012- 10- 03,"2,485.10","2,492.48","2,501.62","2,476.76"
2012- 10- 04,"2,499.03","2,485.75","2,512.50","2,479.95"
2012- 10- 05,"2,492.30","2,531.21","2,534.26","2,492.30"
2012- 10- 08,"2,517.52","2,496.09","2,517.52","2,494.96"
2012- 10- 09,"2,502.26","2,472.23","2,506.18","2,468.50"
2012- 10- 10,"2,465.49","2,456.54","2,472.53","2,455.95"
2012- 10- 11,"2,449.62","2,487.08","2,494.84","2,440.58"
2012- 10- 12,"2,482.66","2,469.09","2,493.31","2,469.09"
2012- 10- 15,"2,468.83","2,485.12","2,500.53","2,468.83"
2012- 10- 16,"2,498.55","2,547.90","2,547.90","2,498.55"
2012- 10- 17,"2,553.30","2,569.83","2,571.62","2,548.26"
2012- 10- 18,"2,568.48","2,574.19","2,579.81","2,555.35"
2012- 10- 19,"2,570.30","2,542.24","2,572.04","2,536.56"
2012- 10- 22,"2,542.80","2,531.10","2,555.40","2,525.44"
2012- 10- 23,"2,531.61","2,477.92","2,534.85","2,467.38"
2012- 10- 24,"2,484.16","2,490.58","2,498.60","2,461.65"
2012- 10- 25,"2,491.22","2,483.43","2,511.25","2,481.89"
2012- 10- 26,"2,474.22","2,496.10","2,505.25","2,460.48"
2012- 10- 29,"2,488.42","2,478.84","2,488.42","2,467.81"
2012- 10- 30,"2,481.85","2,515.99","2,517.21","2,481.85"
2012- 10- 31,"2,515.83","2,503.64","2,539.65","2,503.64"
2012- 11- 01,"2,500.31","2,533.87","2,541.87","2,495.90"
2012- 11- 02,"2,535.08","2,547.15","2,557.03","2,523.00"
2012- 11- 05,"2,534.41","2,517.67","2,534.41","2,515.16"
2012- 11- 06,"2,520.41","2,535.94","2,537.25","2,515.94"
2012- 11- 07,"2,546.68","2,479.10","2,560.11","2,479.04"
2012- 11- 08,"2,488.20","2,479.13","2,502.95","2,472.77"
2012- 11- 09,"2,480.80","2,479.82","2,487.53","2,441.88"
2012- 11- 12,"2,480.50","2,473.52","2,485.38","2,466.35"
2012- 11- 13,"2,464.37","2,493.14","2,495.88","2,448.12"
2012- 11- 14,"2,489.32","2,472.84","2,500.29","2,467.07"
2012- 11- 15,"2,461.63","2,461.77","2,473.23","2,454.82"
2012- 11- 16,"2,461.13","2,427.32","2,466.31","2,427.32"
2012- 11- 19,"2,443.54","2,495.21","2,497.56","2,443.54"
2012- 11- 20,"2,488.40","2,509.62","2,511.87","2,482.11"
2012- 11- 21,"2,503.57","2,519.68","2,523.54","2,495.05"
2012- 11- 22,"2,525.15","2,535.09","2,536.85","2,523.29"
2012- 11- 23,"2,539.03","2,557.03","2,557.03","2,523.86"
2012- 11- 26,"2,550.86","2,542.52","2,553.18","2,537.99"
2012- 11- 27,"2,550.78","2,543.45","2,563.72","2,534.69"
2012- 11- 28,"2,536.81","2,546.84","2,549.12","2,522.07"
2012- 11- 29,"2,559.45","2,581.69","2,582.18","2,559.45"
2012- 11- 30,"2,580.98","2,575.25","2,592.43","2,575.25"
2012- 12- 03,"2,580.90","2,582.36","2,608.41","2,579.18"
2012- 12- 04,"2,581.18","2,590.83","2,602.32","2,577.69"
2012- 12- 05,"2,600.70","2,592.09","2,610.39","2,581.55"
2012- 12- 06,"2,598.11","2,603.41","2,617.83","2,590.51"
2012- 12- 07,"2,607.33","2,601.37","2,615.76","2,591.63"
2012- 12- 10,"2,591.88","2,596.02","2,596.71","2,567.15"
2012- 12- 11,"2,598.50","2,624.03","2,625.38","2,593.39"
2012- 12- 12,"2,624.01","2,630.34","2,633.58","2,620.43"
2012- 12- 13,"2,633.56","2,627.66","2,638.64","2,621.18"
2012- 12- 14,"2,628.06","2,630.54","2,635.65","2,622.37"
2012- 12- 17,"2,627.72","2,628.01","2,632.93","2,611.89"
2012- 12- 18,"2,634.00","2,643.50","2,647.30","2,632.51"
2012- 12- 19,"2,648.75","2,654.69","2,661.25","2,645.41"
2012- 12- 20,"2,650.03","2,658.30","2,661.92","2,643.88"
2012- 12- 21,"2,649.95","2,651.09","2,653.56","2,634.87"
2012- 12- 24,"2,649.51","2,648.53","2,653.24","2,647.17"
2012- 12- 27,"2,650.91","2,659.95","2,668.23","2,648.29"
2012- 12- 28,"2,660.89","2,626.85","2,664.37","2,626.41"
2012- 12- 31,"2,619.59","2,635.93","2,638.18","2,619.56"
2013- 01- 02,"2,659.79","2,711.25","2,711.25","2,659.79"
2013- 01- 03,"2,705.80","2,701.22","2,705.80","2,689.30"
2013- 01- 04,"2,696.94","2,709.35","2,711.02","2,690.11"
2013- 01- 07,"2,712.25","2,695.56","2,714.18","2,691.04"
2013- 01- 08,"2,690.91","2,691.45","2,710.20","2,684.90"
2013- 01- 09,"2,697.51","2,706.39","2,710.49","2,691.00"
2013- 01- 10,"2,705.60","2,708.27","2,725.38","2,693.93"
2013- 01- 11,"2,712.78","2,717.79","2,719.99","2,702.72"
2013- 01- 14,"2,725.41","2,715.16","2,735.36","2,707.36"
2013- 01- 15,"2,709.91","2,701.59","2,715.95","2,690.24"
2013- 01- 16,"2,699.21","2,702.54","2,704.80","2,685.27"
2013- 01- 17,"2,699.47","2,718.93","2,727.04","2,697.06"
2013- 01- 18,"2,723.88","2,709.59","2,731.04","2,707.35"
2013- 01- 21,"2,715.00","2,726.63","2,726.63","2,712.99"
2013- 01- 22,"2,724.44","2,716.70","2,727.42","2,697.32"
2013- 01- 23,"2,720.06","2,708.28","2,724.35","2,703.49"
2013- 01- 24,"2,707.85","2,722.96","2,724.67","2,692.15"
2013- 01- 25,"2,721.50","2,744.18","2,748.13","2,716.09"
2013- 01- 28,"2,745.96","2,744.50","2,753.93","2,741.74"
2013- 01- 29,"2,744.79","2,749.27","2,750.89","2,731.02"
2013- 01- 30,"2,750.61","2,732.12","2,754.80","2,724.85"
2013- 01- 31,"2,728.94","2,702.98","2,730.51","2,702.98"
2013- 02- 01,"2,706.22","2,710.08","2,718.56","2,696.64"
2013- 02- 04,"2,712.67","2,625.17","2,712.67","2,625.17"
2013- 02- 05,"2,622.83","2,651.21","2,660.50","2,622.65"
2013- 02- 06,"2,649.51","2,617.35","2,658.47","2,604.63"
2013- 02- 07,"2,617.93","2,597.92","2,639.74","2,597.49"
2013- 02- 08,"2,603.10","2,630.30","2,631.82","2,598.29"
2013- 02- 11,"2,631.38","2,622.61","2,641.58","2,613.39"
2013- 02- 12,"2,619.77","2,648.83","2,648.83","2,613.26"
2013- 02- 13,"2,651.26","2,656.86","2,666.65","2,641.63"
2013- 02- 14,"2,655.84","2,635.35","2,666.25","2,625.91"
2013- 02- 15,"2,634.24","2,615.26","2,642.95","2,615.26"
2013- 02- 18,"2,610.81","2,616.65","2,618.27","2,597.65"
2013- 02- 19,"2,612.65","2,662.37","2,664.50","2,611.01"
2013- 02- 20,"2,662.24","2,640.35","2,670.69","2,634.39"
2013- 02- 21,"2,629.62","2,579.76","2,629.62","2,579.68"
2013- 02- 22,"2,590.02","2,630.05","2,630.46","2,590.02"
2013- 02- 25,"2,642.81","2,651.86","2,699.95","2,633.95"
2013- 02- 26,"2,619.89","2,570.52","2,619.89","2,566.87"
2013- 02- 27,"2,580.04","2,611.89","2,612.00","2,563.64"
2013- 02- 28,"2,619.01","2,633.55","2,637.70","2,609.23"
2013- 03- 01,"2,627.93","2,616.75","2,638.32","2,589.84"
