Date,Open,Close,High,Low
2000- 04- 04,"11,225.34","11,164.85","11,418.24","10,717.78"
2000- 04- 05,"11,163.29","11,033.93","11,218.21","11,002.58"
2000- 04- 06,"11,029.56","11,114.28","11,201.14","11,029.56"
2000- 04- 07,"11,122.03","11,111.49","11,192.45","11,062.77"
2000- 04- 10,"11,114.89","11,186.57","11,287.70","11,097.21"
2000- 04- 11,"11,180.98","11,287.09","11,361.15","11,102.48"
2000- 04- 12,"11,283.05","11,125.14","11,425.45","11,116.75"
2000- 04- 13,"11,132.58","10,923.55","11,144.06","10,920.76"
2000- 04- 14,"10,922.85","10,305.78","10,922.85","10,201.53"
2000- 04- 17,"10,303.29","10,582.52","10,583.75","10,232.55"
2000- 04- 18,"10,584.02","10,767.42","10,773.93","10,571.34"
2000- 04- 19,"10,748.97","10,674.97","10,789.44","10,632.15"
2000- 04- 20,"10,668.19","10,844.06","10,845.29","10,665.09"
2000- 04- 24,"10,822.33","10,906.10","10,910.75","10,695.44"
2000- 04- 25,"10,916.65","11,124.83","11,136.61","10,881.04"
2000- 04- 26,"11,127.92","10,945.50","11,141.88","10,902.06"
2000- 04- 27,"10,941.91","10,888.11","10,941.91","10,747.25"
2000- 04- 28,"10,892.76","10,733.92","10,959.23","10,715.30"
2000- 05- 01,"10,749.42","10,811.79","10,926.26","10,724.22"
2000- 05- 02,"10,805.58","10,731.13","10,824.50","10,710.02"
2000- 05- 03,"10,732.21","10,480.13","10,732.21","10,400.09"
2000- 05- 04,"10,478.89","10,412.50","10,523.10","10,407.53"
2000- 05- 05,"10,409.70","10,577.86","10,585.92","10,375.81"
2000- 05- 08,"10,571.31","10,603.64","10,627.85","10,522.07"
2000- 05- 09,"10,607.54","10,536.75","10,684.85","10,514.25"
2000- 05- 10,"10,533.09","10,367.79","10,533.09","10,292.10"
2000- 05- 11,"10,369.27","10,545.97","10,575.10","10,369.27"
2000- 05- 12,"10,549.06","10,609.37","10,673.79","10,543.92"
2000- 05- 15,"10,606.97","10,807.78","10,811.55","10,605.26"
2000- 05- 16,"10,816.01","10,934.57","10,971.24","10,816.01"
2000- 05- 17,"10,930.64","10,769.74","10,930.64","10,752.61"
2000- 05- 18,"10,771.80","10,777.28","10,864.32","10,764.26"
2000- 05- 19,"10,764.22","10,626.86","10,764.22","10,570.65"
2000- 05- 22,"10,624.79","10,542.55","10,664.54","10,369.49"
2000- 05- 23,"10,539.12","10,422.28","10,557.45","10,416.78"
2000- 05- 24,"10,420.90","10,535.35","10,554.88","10,364.01"
2000- 05- 25,"10,529.87","10,323.92","10,558.65","10,266.00"
2000- 05- 26,"10,322.89","10,299.24","10,387.66","10,258.81"
2000- 05- 30,"10,302.31","10,527.14","10,528.15","10,302.31"
2000- 05- 31,"10,528.28","10,522.34","10,599.43","10,490.80"
2000- 06- 01,"10,532.27","10,652.20","10,673.45","10,513.08"
2000- 06- 02,"10,660.09","10,794.76","10,846.08","10,660.09"
2000- 06- 05,"10,793.11","10,815.31","10,863.00","10,752.28"
2000- 06- 06,"10,822.61","10,735.58","10,822.61","10,707.72"
2000- 06- 07,"10,733.48","10,812.87","10,848.38","10,695.18"
2000- 06- 08,"10,818.78","10,668.73","10,823.66","10,635.73"
2000- 06- 09,"10,678.47","10,614.07","10,763.77","10,588.29"
2000- 06- 12,"10,615.12","10,564.21","10,652.59","10,564.21"
2000- 06- 13,"10,562.31","10,621.85","10,654.72","10,492.79"
2000- 06- 14,"10,632.46","10,687.96","10,737.71","10,624.68"
2000- 06- 15,"10,689.63","10,714.83","10,763.70","10,669.21"
2000- 06- 16,"10,717.76","10,449.31","10,724.83","10,449.30"
2000- 06- 19,"10,448.40","10,557.85","10,597.44","10,440.11"
2000- 06- 20,"10,558.90","10,435.17","10,561.38","10,407.94"
2000- 06- 21,"10,446.83","10,497.75","10,521.07","10,410.06"
2000- 06- 22,"10,495.97","10,376.12","10,495.97","10,335.46"
2000- 06- 23,"10,376.47","10,404.76","10,478.65","10,376.47"
2000- 06- 26,"10,403.69","10,543.00","10,566.68","10,403.69"
2000- 06- 27,"10,541.58","10,504.47","10,615.83","10,504.46"
2000- 06- 28,"10,506.39","10,527.80","10,620.42","10,506.39"
2000- 06- 29,"10,523.90","10,398.04","10,523.90","10,359.50"
2000- 06- 30,"10,393.09","10,447.90","10,448.24","10,336.16"
2000- 07- 03,"10,450.36","10,560.68","10,565.62","10,422.08"
2000- 07- 05,"10,538.23","10,483.60","10,572.69","10,463.18"
2000- 07- 06,"10,481.45","10,481.48","10,527.79","10,393.09"
2000- 07- 07,"10,483.33","10,635.99","10,658.25","10,483.33"
2000- 07- 10,"10,627.14","10,646.59","10,703.15","10,604.86"
2000- 07- 11,"10,649.06","10,727.19","10,807.45","10,626.79"
2000- 07- 12,"10,722.24","10,783.42","10,834.32","10,722.24"
2000- 07- 13,"10,774.92","10,788.72","10,829.73","10,754.42"
2000- 07- 14,"10,793.31","10,812.75","10,821.95","10,753.71"
2000- 07- 17,"10,812.40","10,804.27","10,847.40","10,749.47"
2000- 07- 18,"10,799.16","10,739.92","10,799.16","10,703.06"
2000- 07- 19,"10,724.15","10,696.08","10,790.48","10,685.48"
2000- 07- 20,"10,700.68","10,843.87","10,874.63","10,700.68"
2000- 07- 21,"10,843.51","10,733.56","10,851.65","10,716.15"
2000- 07- 24,"10,731.44","10,685.12","10,778.11","10,678.40"
2000- 07- 25,"10,689.28","10,699.97","10,744.52","10,680.17"
2000- 07- 26,"10,689.36","10,516.48","10,692.55","10,516.48"
2000- 07- 27,"10,516.83","10,586.13","10,643.40","10,516.83"
2000- 07- 28,"10,594.97","10,511.17","10,649.06","10,464.50"
2000- 07- 31,"10,514.29","10,521.98","10,603.29","10,497.80"
2000- 08- 01,"10,523.81","10,606.95","10,626.92","10,516.76"
2000- 08- 02,"10,609.15","10,687.53","10,724.53","10,587.54"
2000- 08- 03,"10,679.37","10,706.58","10,744.31","10,623.44"
2000- 08- 04,"10,713.36","10,767.75","10,769.95","10,664.46"
2000- 08- 07,"10,773.98","10,867.01","10,892.28","10,736.98"
2000- 08- 08,"10,865.15","10,976.89","10,988.25","10,836.61"
2000- 08- 09,"10,970.94","10,905.83","10,978.27","10,892.65"
2000- 08- 10,"10,901.06","10,908.76","10,946.49","10,886.79"
2000- 08- 11,"10,905.98","11,027.80","11,067.73","10,902.68"
2000- 08- 14,"11,027.07","11,176.14","11,177.61","11,006.19"
2000- 08- 15,"11,175.05","11,067.00","11,175.05","11,046.12"
2000- 08- 16,"11,068.83","11,008.39","11,088.97","10,961.14"
2000- 08- 17,"11,010.95","11,055.64","11,091.54","10,984.40"
2000- 08- 18,"11,051.20","11,046.48","11,082.38","11,006.19"
2000- 08- 21,"11,058.85","11,079.81","11,106.19","11,027.07"
2000- 08- 22,"11,082.20","11,139.15","11,189.70","11,081.28"
2000- 08- 23,"11,130.55","11,144.65","11,172.30","11,059.67"
2000- 08- 24,"11,143.91","11,182.74","11,197.76","11,120.10"
2000- 08- 25,"11,180.54","11,192.63","11,210.94","11,155.63"
2000- 08- 28,"11,194.48","11,252.84","11,319.06","11,188.93"
2000- 08- 29,"11,249.27","11,215.10","11,256.17","11,196.60"
2000- 08- 30,"11,209.01","11,103.01","11,210.29","11,096.35"
2000- 08- 31,"11,105.23","11,215.10","11,310.55","11,104.86"
2000- 09- 01,"11,219.54","11,238.78","11,313.60","11,219.54"
2000- 09- 05,"11,221.76","11,260.61","11,301.67","11,184.77"
2000- 09- 06,"11,253.58","11,310.64","11,401.19","11,253.21"
2000- 09- 07,"11,316.01","11,259.87","11,323.87","11,223.24"
2000- 09- 08,"11,261.72","11,220.65","11,261.72","11,191.05"
2000- 09- 11,"11,219.54","11,195.49","11,286.13","11,139.26"
2000- 09- 12,"11,197.71","11,233.23","11,255.80","11,113.73"
2000- 09- 13,"11,225.03","11,182.18","11,231.01","11,140.74"
2000- 09- 14,"11,189.58","11,087.47","11,208.07","11,069.34"
2000- 09- 15,"11,087.84","10,927.00","11,110.04","10,916.92"
2000- 09- 18,"10,926.42","10,808.52","10,935.58","10,798.17"
2000- 09- 19,"10,812.22","10,789.29","10,839.14","10,761.91"
2000- 09- 20,"10,794.47","10,687.92","10,824.06","10,567.32"
2000- 09- 21,"10,680.52","10,765.52","10,783.37","10,660.54"
2000- 09- 22,"10,678.30","10,847.37","10,858.10","10,621.70"
2000- 09- 25,"10,847.37","10,808.15","10,897.31","10,783.00"
2000- 09- 26,"10,806.30","10,631.32","10,813.24","10,615.78"
2000- 09- 27,"10,634.45","10,628.36","10,678.67","10,579.52"
2000- 09- 28,"10,629.84","10,824.06","10,856.25","10,623.18"
2000- 09- 29,"10,821.40","10,650.92","10,821.40","10,650.55"
2000- 10- 02,"10,659.06","10,700.13","10,721.22","10,631.32"
2000- 10- 03,"10,709.84","10,719.74","10,857.73","10,709.84"
2000- 10- 04,"10,723.33","10,784.48","10,849.96","10,713.62"
2000- 10- 05,"10,783.72","10,724.92","10,843.30","10,722.70"
2000- 10- 06,"10,726.76","10,596.54","10,779.85","10,518.85"
2000- 10- 09,"10,596.91","10,568.43","10,641.31","10,546.23"
2000- 10- 10,"10,569.17","10,524.40","10,623.55","10,488.89"
2000- 10- 11,"10,521.07","10,413.79","10,566.58","10,350.89"
2000- 10- 12,"10,424.14","10,034.58","10,460.40","10,023.49"
2000- 10- 13,"10,031.62","10,192.18","10,208.09","10,014.24"
2000- 10- 16,"10,184.78","10,238.80","10,272.09","10,177.76"
2000- 10- 17,"10,242.87","10,089.71","10,293.92","10,026.45"
2000- 10- 18,"10,085.99","9,975.02","10,085.99","9,654.64"
2000- 10- 19,"10,014.61","10,142.98","10,142.98","10,014.61"
2000- 10- 20,"10,141.13","10,226.59","10,229.55","10,067.51"
2000- 10- 23,"10,230.29","10,271.72","10,361.25","10,216.23"
2000- 10- 24,"10,273.57","10,393.07","10,439.31","10,273.57"
2000- 10- 25,"10,395.66","10,326.48","10,461.97","10,306.59"
2000- 10- 26,"10,330.18","10,380.12","10,454.85","10,265.06"
2000- 10- 27,"10,381.60","10,590.62","10,590.62","10,380.86"
2000- 10- 30,"10,588.06","10,835.77","10,869.52","10,578.49"
2000- 10- 31,"10,835.39","10,971.14","10,995.41","10,812.26"
2000- 11- 01,"10,966.21","10,899.47","10,993.51","10,838.04"
2000- 11- 02,"10,903.17","10,880.51","10,946.49","10,869.90"
2000- 11- 03,"10,883.17","10,817.95","10,883.17","10,756.90"
2000- 11- 06,"10,820.60","10,977.21","11,006.50","10,809.98"
2000- 11- 07,"10,978.72","10,952.18","10,996.55","10,926.02"
2000- 11- 08,"10,954.34","10,907.06","11,002.23","10,903.27"
2000- 11- 09,"10,902.11","10,834.25","10,902.11","10,618.49"
2000- 11- 10,"10,813.78","10,602.95","10,813.78","10,602.57"
2000- 11- 13,"10,595.35","10,517.25","10,595.73","10,369.74"
2000- 11- 14,"10,528.25","10,681.06","10,728.36","10,528.25"
2000- 11- 15,"10,681.21","10,707.60","10,799.37","10,635.94"
2000- 11- 16,"10,705.33","10,656.03","10,757.66","10,639.35"
2000- 11- 17,"10,657.13","10,629.87","10,762.59","10,565.79"
2000- 11- 20,"10,624.18","10,462.65","10,624.28","10,449.28"
2000- 11- 21,"10,465.57","10,494.50","10,569.01","10,415.25"
2000- 11- 22,"10,484.26","10,399.32","10,493.27","10,371.64"
2000- 11- 24,"10,403.87","10,470.23","10,508.15","10,397.05"
2000- 11- 27,"10,479.33","10,546.07","10,626.84","10,479.33"
2000- 11- 28,"10,537.86","10,507.58","10,613.94","10,489.57"
2000- 11- 29,"10,502.74","10,629.11","10,646.17","10,480.83"
2000- 11- 30,"10,610.53","10,414.49","10,610.53","10,292.39"
2000- 12- 01,"10,416.76","10,373.54","10,524.45","10,348.70"
2000- 12- 04,"10,377.33","10,560.10","10,604.46","10,319.31"
2000- 12- 05,"10,576.78","10,898.72","10,917.30","10,576.78"
2000- 12- 06,"10,896.14","10,664.38","10,896.14","10,620.86"
2000- 12- 07,"10,644.66","10,617.36","10,689.02","10,583.23"
2000- 12- 08,"10,632.14","10,712.91","10,803.54","10,631.86"
2000- 12- 11,"10,719.36","10,725.80","10,792.16","10,670.06"
2000- 12- 12,"10,722.77","10,768.27","10,856.25","10,703.81"
2000- 12- 13,"10,777.95","10,794.44","10,915.40","10,772.54"
2000- 12- 14,"10,794.82","10,674.99","10,798.99","10,615.84"
2000- 12- 15,"10,647.98","10,434.96","10,653.38","10,434.59"
2000- 12- 18,"10,433.34","10,645.42","10,679.92","10,433.34"
2000- 12- 19,"10,643.14","10,584.37","10,784.58","10,582.85"
2000- 12- 20,"10,580.97","10,318.93","10,580.97","10,318.93"
2000- 12- 21,"10,314.38","10,487.29","10,520.47","10,299.21"
2000- 12- 22,"10,495.26","10,635.56","10,640.87","10,475.35"
2000- 12- 26,"10,638.21","10,692.44","10,701.16","10,597.64"
2000- 12- 27,"10,690.10","10,803.16","10,828.94","10,645.04"
2000- 12- 28,"10,795.20","10,868.76","10,901.37","10,774.72"
2000- 12- 29,"10,868.76","10,786.85","10,917.68","10,758.32"
2001- 01- 02,"10,790.92","10,646.15","10,797.02","10,585.36"
2001- 01- 03,"10,637.42","10,945.75","11,019.05","10,581.09"
2001- 01- 04,"10,944.94","10,912.41","11,028.00","10,888.42"
2001- 01- 05,"10,912.81","10,662.01","10,919.42","10,627.75"
2001- 01- 08,"10,658.73","10,621.35","10,700.85","10,516.02"
2001- 01- 09,"10,625.21","10,572.55","10,680.72","10,531.07"
2001- 01- 10,"10,568.48","10,604.27","10,611.59","10,472.51"
2001- 01- 11,"10,600.20","10,609.55","10,638.02","10,552.62"
2001- 01- 12,"10,608.74","10,525.38","10,623.89","10,468.04"
2001- 01- 16,"10,525.78","10,652.66","10,664.05","10,486.64"
2001- 01- 17,"10,660.95","10,584.34","10,705.93","10,545.30"
2001- 01- 18,"10,584.57","10,678.28","10,737.24","10,567.47"
2001- 01- 19,"10,686.00","10,587.59","10,717.72","10,564.01"
2001- 01- 22,"10,581.90","10,578.24","10,634.36","10,509.92"
2001- 01- 23,"10,575.80","10,649.81","10,679.09","10,553.84"
2001- 01- 24,"10,651.85","10,646.97","10,680.31","10,619.72"
2001- 01- 25,"10,644.53","10,729.52","10,778.72","10,633.44"
2001- 01- 26,"10,727.08","10,659.98","10,742.94","10,625.01"
2001- 01- 29,"10,657.13","10,702.19","10,725.14","10,612.53"
2001- 01- 30,"10,702.19","10,881.20","10,900.77","10,682.96"
2001- 01- 31,"10,882.25","10,887.36","10,957.50","10,832.58"
2001- 02- 01,"10,884.82","10,983.62","10,983.80","10,864.17"
2001- 02- 02,"10,982.71","10,864.10","11,022.78","10,848.58"
2001- 02- 05,"10,860.44","10,965.85","10,977.66","10,851.43"
2001- 02- 06,"10,965.03","10,957.42","11,035.14","10,932.18"
2001- 02- 07,"10,948.95","10,946.72","11,004.04","10,911.26"
2001- 02- 08,"10,940.62","10,880.55","10,965.20","10,871.50"
2001- 02- 09,"10,878.51","10,781.45","10,889.22","10,754.96"
2001- 02- 12,"10,779.42","10,946.77","10,953.63","10,771.65"
2001- 02- 13,"10,950.18","10,903.32","11,012.90","10,894.34"
2001- 02- 14,"10,899.42","10,795.41","10,917.91","10,780.41"
2001- 02- 15,"10,800.65","10,891.02","10,922.58","10,800.65"
2001- 02- 16,"10,884.11","10,799.82","10,884.11","10,722.15"
2001- 02- 20,"10,800.23","10,730.88","10,903.17","10,727.53"
2001- 02- 21,"10,721.29","10,526.58","10,746.21","10,520.27"
2001- 02- 22,"10,527.80","10,526.81","10,566.19","10,372.43"
2001- 02- 23,"10,529.25","10,441.90","10,529.25","10,294.01"
2001- 02- 26,"10,447.59","10,642.53","10,642.53","10,421.91"
2001- 02- 27,"10,638.44","10,636.88","10,698.43","10,560.12"
2001- 02- 28,"10,639.32","10,495.28","10,684.77","10,423.50"
2001- 03- 01,"10,493.25","10,450.14","10,493.25","10,302.89"
2001- 03- 02,"10,438.04","10,466.31","10,579.27","10,302.06"
2001- 03- 05,"10,468.93","10,562.30","10,571.62","10,468.53"
2001- 03- 06,"10,570.17","10,591.22","10,690.93","10,570.17"
2001- 03- 07,"10,591.86","10,729.60","10,731.48","10,591.86"
2001- 03- 08,"10,727.16","10,858.25","10,859.50","10,711.30"
2001- 03- 09,"10,850.11","10,644.62","10,850.11","10,579.27"
2001- 03- 12,"10,638.52","10,208.25","10,638.63","10,166.62"
2001- 03- 13,"10,206.89","10,290.80","10,293.08","10,108.09"
2001- 03- 14,"10,279.42","9,973.46","10,279.42","9,895.57"
2001- 03- 15,"9,982.92","10,031.28","10,097.73","9,980.85"
2001- 03- 16,"10,023.55","9,823.41","10,049.72","9,814.35"
2001- 03- 19,"9,820.05","9,959.11","9,992.66","9,794.07"
2001- 03- 20,"9,961.14","9,720.76","10,019.94","9,718.16"
2001- 03- 21,"9,717.46","9,487.00","9,719.44","9,461.54"
2001- 03- 22,"9,490.66","9,389.48","9,497.78","9,106.54"
2001- 03- 23,"9,395.58","9,504.78","9,529.40","9,338.15"
2001- 03- 26,"9,509.25","9,687.53","9,724.87","9,509.25"
2001- 03- 27,"9,687.93","9,947.54","9,960.88","9,649.81"
2001- 03- 28,"9,941.20","9,785.35","9,941.20","9,695.81"
2001- 03- 29,"9,784.94","9,799.06","9,882.80","9,687.61"
2001- 03- 30,"9,799.47","9,878.78","9,908.14","9,760.64"
2001- 04- 02,"9,877.16","9,777.93","9,992.53","9,705.07"
2001- 04- 03,"9,774.78","9,485.71","9,774.78","9,428.07"
2001- 04- 04,"9,480.95","9,515.42","9,625.90","9,375.72"
2001- 04- 05,"9,527.21","9,918.05","9,929.79","9,527.21"
2001- 04- 06,"9,913.94","9,791.09","9,913.94","9,698.07"
2001- 04- 09,"9,793.58","9,845.15","9,935.59","9,775.79"
2001- 04- 10,"9,850.35","10,102.74","10,155.24","9,849.50"
2001- 04- 11,"10,109.05","10,013.47","10,173.79","9,951.92"
2001- 04- 12,"10,013.08","10,126.94","10,127.46","9,934.35"
2001- 04- 16,"10,118.16","10,158.56","10,184.65","10,046.52"
2001- 04- 17,"10,151.73","10,216.73","10,219.40","10,075.54"
2001- 04- 18,"10,226.88","10,615.83","10,687.14","10,226.88"
2001- 04- 19,"10,616.09","10,693.71","10,694.24","10,562.15"
2001- 04- 20,"10,690.33","10,579.85","10,706.47","10,517.07"
2001- 04- 23,"10,571.00","10,532.23","10,571.00","10,483.23"
2001- 04- 24,"10,529.75","10,454.34","10,636.91","10,448.03"
2001- 04- 25,"10,453.43","10,625.20","10,639.19","10,444.06"
2001- 04- 26,"10,633.01","10,692.35","10,766.98","10,623.71"
2001- 04- 27,"10,694.95","10,810.05","10,810.05","10,694.95"
2001- 04- 30,"10,814.41","10,734.97","10,906.41","10,712.19"
2001- 05- 01,"10,734.05","10,898.34","10,904.20","10,731.45"
2001- 05- 02,"10,902.77","10,876.68","10,939.20","10,802.56"
2001- 05- 03,"10,872.32","10,796.65","10,872.32","10,723.57"
2001- 05- 04,"10,793.20","10,951.24","10,958.14","10,673.22"
2001- 05- 07,"10,952.35","10,935.17","10,995.28","10,893.59"
2001- 05- 08,"10,936.66","10,883.51","10,946.81","10,819.81"
2001- 05- 09,"10,875.96","10,866.98","10,914.01","10,800.94"
2001- 05- 10,"10,868.87","10,910.44","10,979.09","10,868.80"
2001- 05- 11,"10,908.30","10,821.31","10,920.14","10,774.13"
2001- 05- 14,"10,819.55","10,877.33","10,878.76","10,800.13"
2001- 05- 15,"10,877.46","10,872.97","10,922.17","10,816.17"
2001- 05- 16,"10,864.74","11,215.92","11,231.15","10,814.31"
2001- 05- 17,"11,218.65","11,248.58","11,328.61","11,181.91"
2001- 05- 18,"11,245.78","11,301.74","11,303.76","11,193.60"
2001- 05- 21,"11,299.14","11,337.92","11,345.72","11,232.84"
2001- 05- 22,"11,339.80","11,257.24","11,350.05","11,239.60"
2001- 05- 23,"11,257.76","11,105.51","11,262.25","11,101.21"
2001- 05- 24,"11,107.07","11,122.42","11,173.37","11,044.97"
2001- 05- 25,"11,122.03","11,005.37","11,123.99","10,993.79"
2001- 05- 29,"11,004.66","11,039.14","11,066.01","10,970.43"
2001- 05- 30,"11,032.96","10,872.64","11,042.13","10,864.83"
2001- 05- 31,"10,873.23","10,911.94","10,978.96","10,865.94"
2001- 06- 01,"10,913.57","10,990.41","11,021.57","10,835.49"
2001- 06- 04,"10,991.77","11,061.52","11,071.67","10,938.88"
2001- 06- 05,"11,061.39","11,175.84","11,196.53","11,043.44"
2001- 06- 06,"11,177.73","11,070.24","11,179.68","11,059.64"
2001- 06- 07,"11,069.58","11,090.74","11,100.04","11,008.95"
2001- 06- 08,"11,095.62","10,977.00","11,096.46","10,938.08"
2001- 06- 11,"10,794.79","10,922.09","10,975.44","10,871.34"
2001- 06- 12,"10,914.67","10,948.38","10,982.14","10,788.58"
2001- 06- 13,"10,942.00","10,871.62","11,004.33","10,866.52"
2001- 06- 14,"10,868.27","10,690.13","10,868.48","10,659.47"
2001- 06- 15,"10,680.81","10,623.64","10,716.30","10,566.55"
2001- 06- 18,"10,622.50","10,645.38","10,709.05","10,614.72"
2001- 06- 19,"10,654.30","10,596.67","10,740.79","10,563.66"
2001- 06- 20,"10,593.79","10,647.33","10,702.07","10,563.86"
2001- 06- 21,"10,646.39","10,715.43","10,759.64","10,597.14"
2001- 06- 22,"10,716.50","10,604.59","10,724.69","10,573.99"
2001- 06- 25,"10,607.88","10,504.22","10,644.24","10,468.12"
2001- 06- 26,"10,497.30","10,472.48","10,534.21","10,394.72"
2001- 06- 27,"10,470.35","10,434.84","10,531.19","10,408.00"
2001- 06- 28,"10,438.73","10,566.21","10,646.45","10,438.66"
2001- 06- 29,"10,565.27","10,502.40","10,605.59","10,491.60"
2001- 07- 02,"10,504.95","10,593.72","10,638.87","10,467.38"
2001- 07- 03,"10,588.89","10,571.11","10,595.13","10,531.52"
2001- 07- 05,"10,566.23","10,479.86","10,567.64","10,461.14"
2001- 07- 06,"10,476.73","10,252.68","10,476.73","10,220.14"
2001- 07- 09,"10,253.62","10,299.40","10,323.11","10,222.24"
2001- 07- 10,"10,300.82","10,175.64","10,335.63","10,162.71"
2001- 07- 11,"10,174.70","10,241.02","10,274.02","10,120.89"
2001- 07- 12,"10,269.31","10,478.99","10,496.64","10,269.31"
2001- 07- 13,"10,478.39","10,539.06","10,549.76","10,432.60"
2001- 07- 16,"10,537.98","10,472.12","10,568.69","10,446.60"
2001- 07- 17,"10,468.62","10,606.39","10,628.48","10,438.66"
2001- 07- 18,"10,594.54","10,569.83","10,594.54","10,480.88"
2001- 07- 19,"10,574.33","10,610.00","10,679.12","10,523.92"
2001- 07- 20,"10,606.19","10,576.65","10,606.19","10,529.25"
2001- 07- 23,"10,576.92","10,424.42","10,595.40","10,419.71"
2001- 07- 24,"10,423.80","10,241.12","10,423.80","10,203.69"
2001- 07- 25,"10,241.75","10,405.67","10,405.67","10,241.19"
2001- 07- 26,"10,403.46","10,455.63","10,459.02","10,284.09"
2001- 07- 27,"10,451.89","10,416.67","10,460.12","10,375.29"
2001- 07- 30,"10,418.68","10,401.72","10,440.48","10,361.45"
2001- 07- 31,"10,403.18","10,522.81","10,595.05","10,402.97"
2001- 08- 01,"10,527.38","10,510.01","10,599.96","10,484.20"
