마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,626.72,395.52,362.75,376.09
총 이익,198.97,98.81,76.53,83.6
영업 이익,126.36,54.24,47.24,50.15
순이익,91.31,40.34,38.79,37.28
총 자산,1041.47,366.57,322.6,277.89
총부채,396.71,104.05,91.55,76.45
총자본,644.75,262.53,231.04,201.44
영업활동 현금,88.26,53.26,19.72,33.48
투자활동현금흐름,-182.62,-19.65,-17.93,-31.05
재무활동 현금,94.29,-15.26,-3.51,-0.49
현금순변동,-0.09,18.35,-1.72,1.94
