마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,93.42,46.93,78.8,73.28
총 이익,85.83,41.23,72.15,67.77
영업 이익,70.17,21.87,52.77,53.91
순이익,70.17,21.87,52.77,53.91
총 자산,146.81,88.33,116.88,87.92
총부채,4.4,3.76,4.55,1.28
총자본,142.41,84.56,112.34,86.65
영업활동 현금,70.31,39.41,66.11,62.52
투자활동현금흐름,2.58,6.13,1.84,-0.06
재무활동 현금,-55.81,-49.64,-70.9,-58.01
현금순변동,17.07,-4.11,-2.95,4.46
