마감 기준:,2021년 05월 31일,2020년 05월 31일,2019년 05월 31일,2018년 05월 31일
총매출,1300.3,1487.1,1653.9,1628.4
총 이익,633.8,736.1,874,883.8
영업 이익,-22.7,-88.5,25,55.6
순이익,-11,-43.8,15.6,-5
총 자산,2008.3,2033.6,1878.5,1825.4
총부채,827.5,854.4,607,504.6
총자본,1180.8,1179.2,1271.5,1320.8
영업활동 현금,71,2.1,116.4,141.5
투자활동현금흐름,-50.5,-95.7,-147.3,-162
재무활동 현금,-52.3,154.1,-25.7,-32
현금순변동,-27.3,59.7,-57.8,-52.2
