마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,114.03,101.36,102.93,91.75
총 이익,50.15,43.59,43.89,37.99
영업 이익,17.34,10.81,13.47,8.41
순이익,14.9,8.52,12.22,7.65
총 자산,122.55,105.84,85.91,73.27
총부채,30.16,27.94,14.74,9.82
총자본,92.39,77.9,71.17,63.45
영업활동 현금,22.99,10.3,8.65,7.87
투자활동현금흐름,-6.43,-1.61,-1.99,-1.28
재무활동 현금,0,1.53,-3.94,-4.73
현금순변동,16.56,10.22,2.72,1.85
