마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1282.23,1304.03,1336.54,1399.07
총 이익,712.6,743.38,761.61,787.2
영업 이익,118.08,117.25,85.79,18.97
순이익,-107.08,36.98,-20.38,-50.83
총 자산,3712.69,3507.3,3390.28,3535.26
총부채,2883.4,3124.77,3049.4,3125.53
총자본,829.29,382.53,340.88,409.74
영업활동 현금,318.87,364.98,339.1,357.32
투자활동현금흐름,-586.44,-210.07,-217.82,-221.46
재무활동 현금,211.65,-11.75,-118.48,-141.92
현금순변동,-55.93,143.17,2.8,-6.06
