마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2949.6,2330,1899.77,2075.11
총 이익,1380.2,1049.5,830.43,979.48
영업 이익,698.9,453.8,219.85,494.06
순이익,551.4,350.1,140.39,392.9
총 자산,4540.3,3903.8,3416.32,2614.25
총부채,1653.7,1542.9,1392.98,741.06
총자본,2886.6,2360.9,2023.34,1873.19
영업활동 현금,639.5,513.2,244.51,413.78
투자활동현금흐름,-204.6,-202.4,-947.25,72.75
재무활동 현금,-65.1,-121.5,476.18,-178.01
현금순변동,358,193.7,-229.77,310.46
