마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,0,22.33,59.22,103.27
총 이익,0,16.59,47.09,85.75
영업 이익,-85.55,5.82,-26.79,-104.93
순이익,-77.33,7.03,-33.23,-95.3
총 자산,247.26,311.64,151.44,190.3
총부채,169.02,149.37,180.63,187.52
총자본,78.24,162.27,-29.2,2.78
영업활동 현금,-77.31,-48.73,-38.33,-82.72
투자활동현금흐름,56.93,-69.72,38.72,-36.98
재무활동 현금,0.26,179.68,-0.03,112.66
현금순변동,-21.01,61.95,0.45,-7.24
