마감 기준:,2021년 09월 25일,2020년 09월 26일,2019년 09월 28일,2018년 09월 29일
총매출,1144.58,1022.04,1186.49,1138.27
총 이익,298.93,238.43,350.4,336.29
영업 이익,71.22,17.19,116.96,110.78
순이익,55.61,18.3,94.82,103.6
총 자산,1122.22,1056.55,1019.34,932.01
총부채,276.56,247.06,185.59,172.92
총자본,845.65,809.5,833.75,759.09
영업활동 현금,101.5,92.14,147.5,123.37
투자활동현금흐름,9.94,-44.46,-43.36,-73.14
재무활동 현금,-24.67,-43.46,-22.83,-27.34
현금순변동,87.38,3.41,80.92,20.52
