마감 기준:,2021년 12월 26일,2020년 12월 27일,2019년 12월 29일,2018년 12월 30일
총매출,1162.08,868.72,1315.01,1338.56
총 이익,256.97,140.73,256.56,272.57
영업 이익,-36.7,-275.15,-13.13,-10.48
순이익,-50,-276.07,-7.9,-6.42
총 자산,929,974.74,1237.58,843.94
총부채,852.02,854.03,877.06,461.14
총자본,76.97,120.71,360.52,382.81
영업활동 현금,47.29,20.23,57.91,126.3
투자활동현금흐름,-42.24,-21.39,-57.03,-49.84
재무활동 현금,1.56,-11.7,9.68,-74.3
현금순변동,6.63,-13.93,11.48,0.85
