마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1427.42,693.24,821.37,651.56
총 이익,972.7,298.74,391.44,398.23
영업 이익,736.15,79.06,70.17,129.56
순이익,680.53,9.66,-16.2,58.4
총 자산,3754.72,3191.79,3238.67,3022.14
총부채,1674.7,1642.27,1694.63,1502.09
총자본,2080.02,1549.53,1544.04,1520.05
영업활동 현금,767.07,170.55,88.53,169.01
투자활동현금흐름,-121.26,-66.33,-279.84,-325.33
재무활동 현금,-368.07,-34.95,103.7,96.69
현금순변동,277.74,69.27,-87.61,-59.62
