마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,3438.64,3032.61,2310.42,708.9
총 이익,779.61,682.26,513,243.04
영업 이익,190.83,122.25,-0.32,6.07
순이익,139.9,-8.08,-75.92,-51.69
총 자산,2790.92,2647.44,2589.55,583.94
총부채,1615.03,1631.71,1682.72,634.65
총자본,1175.89,1015.72,906.83,-50.72
영업활동 현금,208.57,127.39,39.47,-20.1
투자활동현금흐름,-111.54,-26.33,-727.83,-13.52
재무활동 현금,-76.87,-68.85,719.02,8.07
현금순변동,20.16,32.21,30.66,-25.55
