마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,72.6,72.73,62.42,56.1
순이익,18.28,14.94,11.97,11.64
총 자산,1330.85,1257.84,1038.58,986.83
총부채,1185.92,1114.92,902.48,856.39
총자본,144.93,142.92,136.09,130.44
영업활동 현금,17.26,23.91,18.83,13.85
투자활동현금흐름,-71.99,-57.22,-67.61,-87.59
재무활동 현금,63.55,146.94,27.49,95.48
현금순변동,8.82,113.63,-21.3,21.75
