마감 기준:,2022년 01월 01일,2020년 12월 26일,2019년 12월 28일,2018년 12월 29일
총매출,2079.93,1445.69,1503.87,1718.47
총 이익,771.93,501.17,546.29,652.54
영업 이익,385.14,162.27,192.79,225.05
순이익,283.81,129.99,139.08,164.56
총 자산,3151.7,2747.59,2559.9,2614.31
총부채,1258.32,1138.95,1064.02,1136.1
총자본,1893.39,1608.64,1495.88,1478.21
영업활동 현금,373.34,258.03,245.33,331.83
투자활동현금흐름,-499.16,-51.43,-56.46,-382.25
재무활동 현금,-68.98,-67.81,-146.28,121.9
현금순변동,-204.69,156.39,41.41,60.06
