마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1.39,0.25,0.46,1.07
총 이익,,,,
영업 이익,-114,-76.91,-72.5,-29.61
순이익,-116.11,-75.62,-68.55,-27.02
총 자산,226.03,270.73,165.52,185.28
총부채,99.62,59.78,30.36,7.55
총자본,126.42,210.95,135.16,177.73
영업활동 현금,-95.56,-66.65,-43.83,-21.01
투자활동현금흐름,71.95,-105.32,27.4,-77.72
재무활동 현금,48.56,168.35,19.5,92.97
현금순변동,24.95,-3.63,3.07,-5.76
