마감 기준:,2022년 01월 29일,2021년 01월 30일,2020년 02월 01일,2019년 02월 02일
총매출,4462.38,2968.9,2699.16,2865.79
총 이익,2063.47,1488.35,1356.94,1458.39
영업 이익,-347.67,-258.39,878.35,43.27
순이익,-421.03,-277.3,1584.39,-179.09
총 자산,22108.6,10764.92,11133.24,10016.75
총부채,6406.5,2329.12,2454.66,2710.34
총자본,15702.1,8435.8,8678.58,7306.41
영업활동 현금,819.37,817.29,360.3,596.74
투자활동현금흐름,-3745.13,-119.64,558.85,-1752.55
재무활동 현금,2790.83,-596.78,-853.95,849.74
현금순변동,-134.93,100.86,65.19,-306.07
