마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,518.58,504.07,427.62,393.45
순이익,227.56,202.03,164.81,150.64
총 자산,13102.46,10904.5,8262.23,7731.85
총부채,11343.24,9226.31,7035.03,6678.56
총자본,1759.22,1678.19,1227.2,1053.3
영업활동 현금,353.23,210.67,202.45,188.99
투자활동현금흐름,-2611.65,-1262.2,-447.8,-275.92
재무활동 현금,2057.92,1498.01,279.31,-36.77
현금순변동,-200.5,446.48,33.96,-123.7
