마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,110.27,122.17,107.63,86.86
순이익,46.71,18.33,27.86,22.29
총 자산,2925.55,2482.59,2267.2,1900.61
총부채,2647.65,2254.29,2061.34,1726.7
총자본,277.9,228.29,205.86,173.92
영업활동 현금,78.07,20.62,18.28,31.7
투자활동현금흐름,-410.63,-230.77,-275.58,-301.71
재무활동 현금,399.08,183.02,312.24,250.71
현금순변동,66.52,-27.13,54.94,-19.29
