마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,262.4,313.83,219.5,202.46
총 이익,75.92,90.84,63.97,70.95
영업 이익,-46.95,-101.49,-19.54,14.01
순이익,-48.12,-111.22,-40.12,-8.06
총 자산,215.84,227.39,161.37,162.26
총부채,240.7,255.2,198.61,198.65
총자본,-24.85,-27.81,-37.24,-36.39
영업활동 현금,-25.21,20.05,-18,-1.76
투자활동현금흐름,6.08,-34.71,-28.21,-4.23
재무활동 현금,29.92,42.08,27.47,17.67
현금순변동,9.8,27.94,-19,9.82
