마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,18.67,20.75,20.54,18.71
순이익,4.07,3.86,3.72,3.04
총 자산,543.72,515.58,527.83,487.96
총부채,455.62,427.28,439.53,403.09
총자본,88.1,88.31,88.3,84.86
영업활동 현금,4.93,5.09,5.43,6.38
투자활동현금흐름,-34.27,10.98,-11.05,-22.16
재무활동 현금,25.41,-18.18,32.4,4.94
현금순변동,-3.93,-2.11,26.78,-10.84
