마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,33.63,33.55,33.82,32.65
총 이익,6.59,6.12,6.66,6.74
영업 이익,0.52,-0.65,-0.63,1.2
순이익,0.45,-0.96,-0.91,0.99
총 자산,24.76,23.03,25.2,20.11
총부채,10.41,11.16,12.64,8.6
총자본,14.35,11.87,12.56,11.51
영업활동 현금,0.01,1.06,-0.92,0.74
투자활동현금흐름,-0.38,0.07,-2.22,-0.69
재무활동 현금,1.31,-0.53,1.97,-0.09
현금순변동,0.94,0.6,-1.16,-0.04
