마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,15.92,24.31,65.62,115.94
총 이익,-1.07,3.53,24.16,32.27
영업 이익,-5.32,-24.27,-6.14,4
순이익,-5.83,-23.68,-3.91,4.82
총 자산,108.28,118.72,151.3,177.44
총부채,39.93,41.32,52.12,75.27
총자본,68.35,77.4,99.19,102.17
영업활동 현금,19.83,-3.4,-24.15,-26.11
투자활동현금흐름,1.75,1.98,-0.51,2.25
재무활동 현금,0,-0.37,-0.99,-2.42
현금순변동,17.89,-0.22,-25.09,-26.99
