마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,418.8,321.79,286.27,297.69
총 이익,246.18,199.62,174.35,182.41
영업 이익,30.37,24.76,12.76,32.53
순이익,17.75,18.82,10.01,25.64
총 자산,725.61,371.02,354.9,370.96
총부채,310,64.09,58.16,49.69
총자본,415.61,306.93,296.73,321.27
영업활동 현금,16.27,44.81,38.37,44.18
투자활동현금흐름,-336.67,-4.16,-7.25,-9.43
재무활동 현금,242.34,-15.71,-40.51,-1.82
현금순변동,-78.06,24.95,-9.39,32.93
