마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,594.54,275.13,292.38,310.09
총 이익,386.02,99.06,122.33,149.19
영업 이익,255.31,-4.75,7.16,37.61
순이익,184.9,-35.06,-21.7,12.57
총 자산,1126.66,967.13,1002.09,846.21
총부채,455.39,496.71,520.58,366.6
총자본,671.27,470.42,481.5,479.61
영업활동 현금,209.17,12.59,21.69,45.47
투자활동현금흐름,-125.48,-5.49,-168.62,-31.01
재무활동 현금,-86.32,22.62,127.9,7.38
현금순변동,-2.63,29.72,-19.03,21.84
