마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,324.14,316.01,341.87,337.34
총 이익,101.02,105.63,114.4,111.54
영업 이익,9.86,13.35,17.99,10
순이익,1.43,8.21,17.71,-7.12
총 자산,416.2,419.31,408.64,392.58
총부채,211.64,216.66,215.62,214.02
총자본,204.55,202.66,193.02,178.56
영업활동 현금,13.3,4.42,10.23,21.95
투자활동현금흐름,-2.08,-9.23,-5.15,38.26
재무활동 현금,-15.56,3.72,-12.12,-44.9
현금순변동,-5.82,0.85,-7.48,13.78
