마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1327.58,1265.05,1231.66,1214.97
총 이익,1135.64,1084.88,1051.19,1022.84
영업 이익,864.65,830.6,806.94,815.68
순이익,784.83,814.89,612.3,582.49
총 자산,1983.76,1766.91,1854.01,1914.5
총부채,3244.28,3157.11,3344.11,3299.98
총자본,-1260.52,-1390.2,-1490.1,-1385.47
영업활동 현금,807.15,730.18,753.89,697.77
투자활동현금흐름,-269.25,-72.26,167.19,1070.13
재무활동 현금,-719.13,-764.88,-770.3,-1875.33
현금순변동,-181.78,-107,150.85,-108.39
