마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,513.62,497.41,616.43,626.97
총 이익,86.3,95.01,120.94,117.16
영업 이익,4.59,13.98,24.14,-26.71
순이익,3.63,7.58,42.57,-31.17
총 자산,342.6,370.39,405.17,383.25
총부채,159.5,193.56,235.31,261.13
총자본,183.09,176.83,169.86,122.12
영업활동 현금,-1.06,19.18,26.68,25.96
투자활동현금흐름,17.82,-10.32,-5.1,2.25
재무활동 현금,-13.9,-15.28,-18.21,-55.3
현금순변동,2.81,-6.61,3.9,-27.4
