마감 기준:,2022년 01월 02일,2021년 01월 03일,2019년 12월 29일,2018년 12월 30일
총매출,1200.4,1103.26,1343.03,1179.57
총 이익,432.73,411.77,532.97,424.36
영업 이익,104.8,-39.29,130.9,76.38
순이익,55.23,-71.93,79.2,50.25
총 자산,1330.06,1306.01,1423.05,1284.64
총부채,966.66,979.47,1054.85,929.98
총자본,363.4,326.54,368.2,354.66
영업활동 현금,86.69,119.07,141.77,91.77
투자활동현금흐름,-28.07,-61.69,-74.22,-455.69
재무활동 현금,-60.86,-42.72,-66.68,361.53
현금순변동,-5.8,21.75,0.31,-6.05
