마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,394.02,453.54,350.95,311.48
순이익,110.08,63.31,88.57,71.93
총 자산,11739.62,11448.31,8246.15,7516.15
총부채,10223.06,9964.18,7093.03,6476.8
총자본,1516.55,1484.13,1153.12,1039.36
영업활동 현금,159.97,132.66,100.25,92.55
투자활동현금흐름,-1477.84,-22.17,-172.12,48.55
재무활동 현금,223.99,1074.95,82.77,-128.39
현금순변동,-1093.88,1185.43,10.9,12.71
