마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,40.37,47.14,59.28,73.41
총 이익,5.42,7.73,10.1,15.51
영업 이익,-2.29,-1.85,-9.31,-13.93
순이익,-2.24,-1.89,-9.18,-13.74
총 자산,47.76,22.28,23.05,31.99
총부채,8.63,13.63,13.36,13.65
총자본,39.12,8.65,9.7,18.34
영업활동 현금,-4.37,1.06,-6,-7.36
투자활동현금흐름,-0.47,1.98,3.86,5.07
재무활동 현금,32,1.58,,0.01
현금순변동,27.13,4.65,-2.22,-2.33
