마감 기준:,2022년 01월 29일,2021년 01월 30일,2020년 02월 01일,2019년 02월 02일
총매출,991.6,783.29,781.92,769.55
총 이익,407.53,311.68,297.19,293.23
영업 이익,79.52,31.93,18.55,25.13
순이익,62.24,23.98,16.5,21.37
총 자산,474.02,494.59,459.14,297.99
총부채,357.88,330.96,288.1,110.56
총자본,116.14,163.63,171.04,187.43
영업활동 현금,74.32,110.86,42.61,30.41
투자활동현금흐름,-29.52,26.7,-7.61,-15.34
재무활동 현금,-118.19,-34.3,-32.94,-45.66
현금순변동,-73.39,103.25,2.06,-30.59
