마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,53.55,49.14,58.67,65
총 이익,17.35,14.19,20.96,23.19
영업 이익,-2.6,-6.79,-0.91,1.48
순이익,2.29,-4.95,4.91,0.86
총 자산,58.19,53.37,61.74,55.59
총부채,14.35,11.83,15.24,10.05
총자본,43.84,41.54,46.51,45.53
영업활동 현금,-4.15,3.05,-2.51,2.97
투자활동현금흐름,-0.58,-1.1,3.72,-1.85
재무활동 현금,4.39,-1.43,-1.81,-1.31
현금순변동,-0.36,0.52,-0.62,-0.24
