마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2938,2479,2540,2361
총 이익,2478,1925,1897,1898
영업 이익,1787,1256,1117,1191
순이익,308,195,161,169
총 자산,109113,95679,71676,60547
총부채,106718,93728,70224,59265
총자본,2395,1951,1452,1282
영업활동 현금,5896,8068,2666,2356
투자활동현금흐름,-188,-50,-89,-57
재무활동 현금,-523,-229,-419,-399
현금순변동,5088,7913,2182,1821
