마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,186.75,179.62,179.95,155.42
순이익,70.65,36.99,40.23,40.08
총 자산,5430.54,5514.54,5055.3,4408.43
총부채,4690.66,4760.56,4359.45,3741.99
총자본,739.88,753.98,695.85,666.44
영업활동 현금,64.76,55.21,51.15,52.79
투자활동현금흐름,85,-131.93,-522.73,-406.36
재무활동 현금,-146.23,16.44,541.63,373.49
현금순변동,3.52,-60.27,70.06,19.92
