마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,367.01,356.04,388.64,419.48
총 이익,167.09,178.86,192.91,219.26
영업 이익,-38.49,-21.27,-310.47,-138.94
순이익,-50.04,-47.92,-339,-159.27
총 자산,663.47,677.97,723.7,954.14
총부채,252.41,448.98,464.72,402.58
총자본,411.06,228.99,258.97,551.57
영업활동 현금,9.86,0.72,-4.64,-72.58
투자활동현금흐름,-14.65,-15.55,-10.46,-13.81
재무활동 현금,-22.45,-2.1,31.97,93.12
현금순변동,-28.46,-16.03,16.57,5.07
