마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2283.53,1857.48,1351.4,1208.42
총 이익,1177.31,1326.69,953.09,857.67
영업 이익,467.18,303.49,87.36,129.96
순이익,122.71,269.33,-18.38,20.38
총 자산,6658.31,4859.39,3561.86,2130.06
총부채,4687.88,3696.12,2663.92,1203.9
총자본,1970.43,1163.27,897.93,926.16
영업활동 현금,237,277.39,-27.45,140.91
투자활동현금흐름,-2456,317.42,-1264.51,-127.48
재무활동 현금,693.48,998.18,1217.83,-55
현금순변동,-1525.54,1593.05,-74.15,-41.59
