마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,140.83,119.07,102.31,0.5
총 이익,118.95,102.03,87.55,
영업 이익,52.38,41.3,31.82,-35.3
순이익,39.48,74.98,31.88,-34
총 자산,237.79,192.35,112.38,60.45
총부채,30.96,22.76,24.75,9.67
총자본,206.83,169.6,87.63,50.78
영업활동 현금,60.37,45.03,34.61,-25.7
투자활동현금흐름,-11.02,-5.01,37.22,-15.53
재무활동 현금,-8.14,0.7,1.12,0.29
현금순변동,41.21,40.73,72.95,-40.94
