마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,258.25,236.24,253.9,262.78
총 이익,55.51,41.62,51.31,58.48
영업 이익,56.43,-7.71,-6.53,17.61
순이익,41.51,-54.06,-27.84,-3.19
총 자산,516.11,524.57,558.43,559.03
총부채,337.9,389.29,368.77,337.16
총자본,178.21,135.28,189.66,221.87
영업활동 현금,22.49,22.85,17.01,22.96
투자활동현금흐름,11.61,-2.94,10.93,-10.72
재무활동 현금,-38.64,-13.59,-28.05,-12.12
현금순변동,-4.54,6.32,-0.11,0.11
