마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2970,2942,3245,3033
순이익,1129,539,816,884
총 자산,93200,81479,69172,68746
총부채,85737,73593,61819,61168
총자본,7463,7886,7353,7578
영업활동 현금,629,719,697,1176
투자활동현금흐름,-11579,-12204,375,-2706
재무활동 현금,11002,11323,-981,1596
현금순변동,52,-162,91,66
