마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,314.56,231.99,173.2,160.39
영업 이익,70,44.76,29.52,31.2
순이익,67.02,39.42,31.46,21.89
총 자산,331.49,282.93,263.89,244.27
총부채,102.4,82.5,72.53,68.63
총자본,229.09,200.42,191.36,175.64
영업활동 현금,51.93,34.09,20.92,24.39
투자활동현금흐름,9.07,-14.6,4.49,-2.81
재무활동 현금,-37.55,-31.72,-18.15,-23.1
현금순변동,23.45,-12.23,7.25,-1.52
