마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,257.18,266.97,274.32,258.92
순이익,98.68,42.2,32.79,57.87
총 자산,6858.59,6201.89,5538.18,5502.22
총부채,6215.17,5624.84,4974.92,4949.65
총자본,643.42,577.04,563.27,552.57
영업활동 현금,93.73,60.2,58.8,76.64
투자활동현금흐름,-447.04,-407.59,-44.55,-311.57
재무활동 현금,570.43,617.55,-47.95,236.48
현금순변동,217.12,270.17,-33.7,1.55
