마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1337.43,1040.93,827.1,974.58
총 이익,621.59,353.15,145.03,266.93
영업 이익,551.52,237.64,90.77,184.95
순이익,423.86,166.83,55.66,122.88
총 자산,2535.22,2381.07,2235.06,2325.85
총부채,1009.08,1076.11,1008.23,1011.07
총자본,1526.13,1304.95,1226.83,1314.78
영업활동 현금,504.89,335.26,139.07,178.89
투자활동현금흐름,-59.15,-42.19,4.52,-47.91
재무활동 현금,-401.31,-124.98,-138.77,-172
현금순변동,44.43,168.09,4.81,-41.02
