마감 기준:,2022년 03월 31일,2021년 03월 31일,2020년 03월 31일,2019년 03월 31일
총매출,27026,24319.54,22952.07,21546.88
총 이익,10984,9617.01,8587.24,7944.66
영업 이익,2872,2390.61,1879.97,1753.35
순이익,1353,1531.86,705.38,1068.7
총 자산,,36664.59,34255.39,29936.18
총부채,,23499.12,22904.08,19157.35
총자본,,13165.48,11351.31,10778.83
영업활동 현금,,6966.71,5042.82,1441.38
투자활동현금흐름,,-3618.61,-4326.32,-3973.68
재무활동 현금,,618.37,3.92,3054.39
현금순변동,,3963.1,720.52,528.19
