마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,397.85,501.32,595.94,606.54
총 이익,100.92,138.12,179.1,207.39
영업 이익,-31.81,-37.24,-25.65,1.05
순이익,-41.65,-37.09,-73.59,-18.28
총 자산,338.01,392.7,424.61,475.53
총부채,233.05,280.79,267.12,246.48
총자본,104.96,111.91,157.49,229.06
영업활동 현금,-1.49,1.46,35.45,8.86
투자활동현금흐름,-10.7,21.92,-32.36,-74.64
재무활동 현금,-37.39,29.66,1.46,61.98
현금순변동,-49.58,53.03,4.54,-3.8
