마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,145.62,198.5,178.22,125.38
총 이익,5.51,18,15.42,3.7
영업 이익,-3.44,0.42,-2.36,-25.07
순이익,2.85,-1.49,-4.52,-24.15
총 자산,118.05,119.68,122.87,99.17
총부채,63.91,79.02,82.11,55.8
총자본,54.13,40.66,40.76,43.36
영업활동 현금,-12.83,5.33,4.53,1.94
투자활동현금흐름,-1.67,-1.55,-1.84,-1.65
재무활동 현금,11.98,-2.83,-1.44,0.81
현금순변동,-2.52,0.96,1.24,1.1
