마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,0.63,1.06,2.22,3.35
총 이익,-10.14,-8.11,-5.68,-1.15
영업 이익,-68.03,-43.62,-52.4,-60.41
순이익,-69.75,-46.23,-54.81,-63.6
총 자산,210.28,209.37,122.2,137.6
총부채,66.39,37.67,33.95,39.47
총자본,143.88,171.71,88.25,98.13
영업활동 현금,-39.91,-47.05,-48.71,-45.53
투자활동현금흐름,23.16,-26,-3.67,-5.99
재무활동 현금,44.29,122.39,37.41,43.62
현금순변동,27.87,49.61,-15.06,-8.42
