마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,392.29,366.09,394.17,358.77
총 이익,86.45,76.96,75.03,68.49
영업 이익,12.74,10.12,6.91,2.08
순이익,13.73,7.64,4.12,-2.82
총 자산,188.33,176.25,158.71,124.12
총부채,93.9,96.75,92.47,59.89
총자본,94.44,79.51,66.24,64.23
영업활동 현금,7.41,30.74,8.53,-0.3
투자활동현금흐름,-2.47,-4.98,-11.52,-12.64
재무활동 현금,-1.07,-5.68,1.79,14.61
현금순변동,2.72,22.08,-1.65,1.26
