마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,469822,386064,280522,232887
총 이익,197478,152757,114986,93731
영업 이익,24879,22899,14541,12421
순이익,33364,21331,11588,10073
총 자산,420549,321195,225248,162648
총부채,282304,227791,163188,119099
총자본,138245,93404,62060,43549
영업활동 현금,46327,66064,38514,30723
투자활동현금흐름,-58154,-59611,-24281,-12369
재무활동 현금,6291,-1104,-10066,-7686
현금순변동,-5900,5967,4237,10317
