마감 기준:,2022년 01월 01일,2021년 01월 02일,2019년 12월 28일,2018년 12월 29일
총매출,582.44,443.88,280.66,289.47
총 이익,197.28,155.37,84.22,78.72
영업 이익,-9.11,0.29,-8.25,-3.61
순이익,-10.34,-1.51,-31.55,-4.89
총 자산,235.34,186.97,87.95,97.97
총부채,139.77,103.48,75.57,59.14
총자본,95.57,83.49,12.38,38.82
영업활동 현금,-6.99,-19.07,6.88,6.18
투자활동현금흐름,-11.55,-9.76,-6.16,-5.69
재무활동 현금,0.9,62.36,-0.47,-1.28
현금순변동,-17.66,33.53,0.24,-0.82
