마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,133.19,128.04,120.49,91.81
순이익,40.55,32.19,33.88,14.14
총 자산,3012.91,2768.86,2309.56,2138.95
총부채,2657.69,2418.75,1979.43,1840.06
총자본,355.21,350.11,330.13,298.9
영업활동 현금,40.76,32.65,39.53,19.96
투자활동현금흐름,-130.5,-340.98,-150.51,-34.12
재무활동 현금,216.93,398.8,116.74,16.42
현금순변동,127.19,90.47,5.76,2.26
