마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1098.8,904.4,738.2,563.82
총 이익,752.1,582.3,480.3,370.17
영업 이익,83.6,51.5,41.3,27.42
순이익,16.8,6.8,11.6,3.29
총 자산,2048.8,1872.9,1142.9,928.74
총부채,1492.5,1269.3,1067,716.64
총자본,556.3,603.6,75.9,212.1
영업활동 현금,-68.1,84,98.4,35.9
투자활동현금흐름,-82.7,14,-73.6,-184.5
재무활동 현금,40.7,605.5,73.5,-8.66
현금순변동,-115.6,708.3,99.8,-158.67
