마감 기준:,2022년 02월 26일,2021년 02월 27일,2020년 02월 29일,2019년 03월 02일
총매출,7867.78,9233.03,11158.58,12028.8
총 이익,2620.69,3165.18,3541.66,4103.98
영업 이익,-407.95,-259.85,-700.06,-87.14
순이익,-559.62,-150.77,-613.82,-137.22
총 자산,5130.57,6456.93,7790.52,6570.54
총부채,4956.43,5179.99,6025.58,4010.21
총자본,174.15,1276.94,1764.93,2560.33
영업활동 현금,17.85,272.92,586.13,918.28
투자활동현금흐름,-349.18,737.88,91.38,-509.68
재무활동 현금,-606.02,-632.3,-182.85,-238.58
현금순변동,-936.34,383.57,493.68,162.83
