마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5277.17,3476.49,3200.58,3744.51
총 이익,909.31,689.91,718.5,775.08
영업 이익,190.38,220.43,258.88,364.66
순이익,95.25,146.7,171.59,237.07
총 자산,7388.34,6536.85,5467.21,4892.66
총부채,5587.26,4966.43,4074.07,3667.18
총자본,1801.08,1570.42,1393.13,1225.47
영업활동 현금,-408.25,-120.54,600.11,224.12
투자활동현금흐름,-429.57,-319.66,-294.1,29.07
재무활동 현금,614.07,823.5,-34.61,-463.61
현금순변동,-205.43,434.3,264.43,-249.14
