마감 기준:,2021년 09월 30일,2020년 09월 30일,2019년 09월 30일,2018년 09월 30일
총매출,556.75,532.63,548.27,343.06
순이익,141.71,104.72,97,51.62
총 자산,6690.65,6092.07,6182.89,5835.07
총부채,5819.92,5248.37,5342.98,5090.91
총자본,870.73,843.71,839.91,744.15
영업활동 현금,581.64,467.22,191.01,137.75
투자활동현금흐름,-1118.4,-206.32,-339.2,-389.79
재무활동 현금,422.93,40.02,174.88,-915.58
현금순변동,-113.35,300.82,26.57,-1167.61
