마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,72.1,70.87,67.34,61.52
순이익,15.13,11.36,14.07,13.38
총 자산,1624.19,1416.17,1154.88,1093.25
총부채,1481.82,1276.28,1020.76,969.63
총자본,142.37,139.9,134.12,123.62
영업활동 현금,26.9,9.16,13.2,17.19
투자활동현금흐름,-106.14,-148.97,-48.18,-18.59
재무활동 현금,195.16,249,44,-12.53
현금순변동,115.92,109.19,9.02,-13.93
