마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5457.74,4588.43,4504.57,4514.81
총 이익,2629.55,2248.76,1999.36,1798.68
영업 이익,729.56,374.74,39.24,-234.35
순이익,902.99,123.58,-213.51,-533.3
총 자산,6393.89,5534.89,5325.23,5238.23
총부채,4825.05,4924.75,4833.51,4581.42
총자본,1568.85,610.14,491.71,656.8
영업활동 현금,485.46,285.7,180.98,-27.32
투자활동현금흐름,-105.1,-132.1,-114.18,-160.76
재무활동 현금,-402.07,-5.84,-33.14,-285.16
현금순변동,-30.82,132.15,35.55,-484.74
