마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,7069.41,3973.47,2296.31,1439.65
총 이익,3005.05,1709.21,1102.12,697.01
영업 이익,391.46,127.69,-153.16,-69.48
순이익,83.3,-0.71,-172,-36.59
총 자산,10101.16,6526.33,4781.69,2239.52
총부채,8569.47,4874.75,2699.73,1902.82
총자본,1531.69,1651.58,2081.96,336.7
영업활동 현금,965.04,1182.55,451.09,230.91
투자활동현금흐름,-1596.53,-252.18,-1447.79,-672.46
재무활동 현금,1924.98,242.27,2021.01,608.88
현금순변동,1139.74,1056.8,986.73,76.44
