마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,42.3,6.02,28.8,5.41
총 이익,37.56,,,
영업 이익,-49.55,-38.88,-0.37,-25.36
순이익,-53.34,-35.58,9.39,-5.33
총 자산,105.34,66.91,50.6,27.93
총부채,59.47,31.62,35.75,55.16
총자본,45.87,35.29,14.85,-27.23
영업활동 현금,-57.26,-37.98,-2.92,-25.03
투자활동현금흐름,-16.87,17.7,-17.92,18.58
재무활동 현금,82.9,52.26,26.19,15.93
현금순변동,8.78,31.98,5.36,9.48
