마감 기준:,2021년 03월 31일,2020년 03월 31일,2019년 03월 31일,2018년 03월 31일
총매출,133.94,117.69,103.14,96.18
총 이익,87.01,64.93,60.92,54.62
영업 이익,12.36,7.49,9.78,2.18
순이익,3.27,1.35,7.48,-2.96
총 자산,601.48,409.11,156.77,164.1
총부채,195.25,189.09,45.46,64.74
총자본,406.23,220.01,111.31,99.36
영업활동 현금,37.07,26.99,30.55,25.72
투자활동현금흐름,-1.99,-185.59,-3.88,-17.18
재무활동 현금,146.23,231.28,-21.67,-9.02
현금순변동,182.49,71.19,4.72,-0.35
