마감 기준:,2021년 12월 25일,2020년 12월 26일,2019년 12월 28일,2018년 12월 29일
총매출,16434,9763,6731,6475
총 이익,7929,4347,2868,2447
영업 이익,3641,1315,455,439
순이익,3162,2490,341,337
총 자산,12419,8962,6028,4556
총부채,4922,3125,3201,3290
총자본,7497,5837,2827,1266
영업활동 현금,3521,1071,493,34
투자활동현금흐름,-686,-952,-149,-170
재무활동 현금,-1895,6,43,28
현금순변동,940,125,387,-108
