마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,253.74,197.32,122.66,127.45
총 이익,105.79,81.29,54.45,56.64
영업 이익,-0.99,-8.19,0.33,3.79
순이익,-1.15,-14.4,-1.47,5.85
총 자산,604.07,399.84,244.42,156.45
총부채,168.22,112.79,90.06,34.04
총자본,435.85,287.05,154.36,122.41
영업활동 현금,6.25,-0.66,3.3,13.29
투자활동현금흐름,-35,-126.6,-1.92,-12.17
재무활동 현금,166.4,123.76,74.26,2.63
현금순변동,137.24,-2.7,75.64,3.73
