마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,202.21,162.17,97.77,1.34
총 이익,104.8,63.65,35.86,-2.91
영업 이익,-72.39,-109.2,-144.59,-74.17
순이익,-33.65,-92.2,-122.25,854.93
총 자산,507.18,575.62,676.09,335.14
총부채,319.41,377.22,375.95,59.32
총자본,187.77,198.4,300.14,275.82
영업활동 현금,-31.83,-27.87,-57.88,-312.63
투자활동현금흐름,-10.03,-19.09,-36.95,1201.74
재무활동 현금,0.83,6.3,57.57,-949.89
현금순변동,-41.38,-41.47,-36.39,-65.5
